,word_guesses,first_pass,solution_words,solution
1376,,AR fante e donna Spara R gioielli S T I,Arfante;edonospari<|end|><|endoftext|>,Arfante e donna spara rigi
1377,,[Lascia correre...] R A [Si parla a Shanghai],Lassa;correre,Lassa correre
1378,,PE RSONO,,Persona
1379,,ME teo unguenti S S cina S pasto,Meoteo;unguentissincas,Me teo unguenti S S cina S pasto
1380,,[La quinta del do] = sol,Sol;Senopere,Sol Senopere<|end|><|endoftext|>
1381,,Sassano Domenico BI ai LT RI,,Sassano Domenico BI ai LT RI = Sassano Domenico BI ai LT RI
1382,,PASTE GGI,,Pasteggi
1383,,IMpianti (Tre re al presepe) (Quelle del cavallo hanno le froge) E LI,Impianti;tini,Impianti
1384,,ME scuri di pelle SI recipiente per pesci RSA,,Me scuri di pelle SI recipiente per pesci RSA = Me scuri di pelle SI recipiente per pesci RSA
1385,,"[Il nome dell'attore Mineo] DO [La traduzione di ""cum""] V [Dentro a] [Accademia fiorentina sorta per iniziativa del cardinale Leopoldo de' Medici]",Ennio;Accademia,
1386,manca;imbocci;tino,manca T imbocci E S tino,Mancati;micocciestino,Mancati micocciestino
1387,un;attiva;urla,un A C attiva B urla,Un;acattiva;brula,
1388,filo;tasche;allievi,Bu filo T tasche RB allievi,Bufilo;ttas;che;rbali,Bufilo ttas che rbali
1389,,[Fu caro a Leopardi nell'Infinito] G IU [Il Bixio garibaldino] [Si consuma nella matita] LI,,Cantoni
1390,sno;nonna;anima,E sno TUR nonna anima,Esnob;un;nonna;anima,Esnob un nonna anima
1391,,Cattie Cattie,,Cattie Cattie
1392,,col ridotti con un sinonimo,Colli;ridotti,Colli ridotti
1393,,[Canta all' alba] = Alba,Alba;violavescia,Alba violavescia
1394,,Un [Un bel pappagallo] [Uccelli... cleptomani] T T [Si catturano con il fumo] S [Animali acquatici] P I [Il sommo poeta],Un;pappagallino;clept;omosapi,Un pappagallino clept omosapi
1395,bar;Don;Don;sei;bar,S bar Don Don sei MP bar,Sbarbado;dondoli;dondoli,Sbarbado dondoli dondoli
1396,pesi;carena,C pesi carena LE,Cpesici;carenale;;Risona;tete,Cpesici carenale
1397,pistola;rivali,E pistola rivali D I,Epistola;rivali,Epistola rivali
1398,sedutore;giacca;coperta,U sedutore N giacca U coperta,Usee;duto;racacoperta,Usee duto racacoperta
1399,Ennio;da;re;su;chi;su;Ennio;Leonardo;dare;re;su;chi;su;Leonardo,,,Ennio da re IN su chi suti Ennio a TI
1400,,COM PATIZIA MENTI DI,,Compiete
1401,,DE la,Dela;Re,Dela
1402,valigia;astri;penna;riga;penna;riga,STI valigia L L astri,Stivali;gallaistri;;R;I S;C O P;P A N T;A R I A;penna;riga;;R;I S;C O P;P A N T;A R I A;penna;riga,Stivali gallaistri
1403,palmi;acidi;cere,,Palmi;Cere,
1404,,petti CO oliva MI A rea cassa,Petti;coloiva;m;acrea,Petti coloiva m acrea
1405,,RE gabbia per pulcini M ossa U soggiorno radici mangerecce R I fori SA,Reggabia;per;poli;ci;mangerecce;Reggabia;per;poli;ci;mangerecce;;Reggabia;per;poli;ci;mangerecce;;Reggabia;per;poli;ci;mangerecce;;Reggabia;per;poli;ci,Reggabia per pulcini mossa ussoggiornare radici mangerecce R I fori SA
1406,,Cacao NT A,Cac;acantoni;un;tifabesco;bambamenta;Caca;acantoni;un;tifabesco;bambamenta,Cacao
1407,ava;colli;stria,Un ava C AN colli stria,Una;vacanza;co;lista,Una vacanza co lista
1408,,S C iene lacertella NE,Scienela;certe;;Scienela;certe;;Scienela;certe,Scienela certe
1409,,[La Tassinari soprano] T [Rosicchia furtivamente] R [Le mettono i magistrati] SE,,
1410,,Satiro sacro agli antichi,,Satiro
1411,,Naso Tipo,,Naso Tipo
1412,,seme sei NZ,Semese;si;Enz;;Donde;do;dietro;;Dietro;do;Don,Semese si Enz
1413,,crepuscolo sedia L T amare A,Crep;us;colo;sedia,Crepuscolo sedia
1414,,RIN Arona R puledri da latte,,Rinari
1415,,Pista Togia O,,Pista Togia O
1416,,Scalfaro,Scalfarò;farò;(Il colore più scuro) 2 = (Il colore intermedio) 3 = (Il colore più luminoso) 4 = (Il colore più scuro) 5 = (Il colore intermedio);bianco;nero;grigio;nero;grigio,Scalfaro
1417,remare;in;golf,remare P R in CI golf,Rem;apremigolf,Rem apremigolf<|end|><|endoftext|>
1418,,DI barile ND,,Barile
1419,,[Confini di Francia] L [Un pesciolino simile all'alice] TI,Le;letti;Le;letti,Le Letti
1420,,Icaro,,Icaro
1421,Ares;meno;armi,F Ares meno armi O NI,Far;esomarimoni,Far esomarimoni
1422,,AM scandalo P ornava la prua delle antiche navi,Amo;il pane;la prua;Amo;il pane;la prua,Amo il pane
1423,,CHI Piante rampicanti for Lionel,Chi;pianterai;Chi;pianterai,Chi piante rampicanti for Lionel = Chi piante rampicanti for Lionel
1424,,[Dietro la poppa] L [È fra Tunisia ed Egitto] N C [Lo sono stelle e pianeti],Posta;Tunisia Navigazione,Posta Tunisia Navigazione
1425,testa;acino,VI testa acino TI,Vi;testacanoti,Vi testacanoti
1426,,U PP A,Up;MpAmitre;Cipro,Up
1427,,FOR [Ragazza triestina] [La madre di Zeus] L [Le biette dello spaccalegna] P O [La si sostiene],,
1428,,C attiva B allori,Cattiva;ballori,Cattiva ballori
1429,,Pi LI addome IE,Piladdome;d;omie,Piladdome d omie
1430,,Cipriano,,Cipriano
1431,,Soda Pepsi,,Soda Pepsi
1432,,[Curano il gregge] Z [L' imperatrice russa] UT O [Armi primordiali],Curazione;di;autodidatti,Curazione di autodidatti
1433,okra;lati,C okra N G E lati,Col;ragelati,Col ragelati
1434,,Palla in rete! O S aviola T fa strizzare l'occhio [Sono sedici in una libbra] RE [Poco propenso] C C [Una barca sportiva],,Palla in rete! O S aviola T fa strizzare l'occhio sedici RE [Poco propenso] C C barca
1435,ci;collegati;dea;ora;ci;collegati;dea;ora;ci;collegati;dea;ora,F O ci collegati dea N C ora,Foci;che;collega;tienca;Foci;che;collega;tienca;Foci;che;collega;tienca,Foci che collega tienca
1436,pina;sciarpe,FIS pina R sciarpe,Fispina;rascari,Fispina rascari
1437,,Sambuca,Sambuca<|end|><|endoftext|>,Sambuca
1438,,GIO: [Insieme] D [Proprio in quel luogo] [Stanno nel divano] [Può nidificare in città] TI,Giocanti;disti;sistemi,GIO: congiunti D siti sistemati nel divano
1439,,BR Parenti COM,Bra;Mante,Bramante
1440,,Mano li oste N O,Manolioste;nozione,Mano li oste N O = Mano li oste N O
1441,,[Tante erano le Grazie] = molte,Molte;cioccolat;rettu;furgonding,Molte cioccolata RE T uff corde N I N G ad
1442,,Fandonie T Fugge il gatto R SE,,Fandonie T Fugge il gatto R SE = Fandonie T Fugge il gatto R Se
1443,,UO piede RT Eris,Uop;edertesi,Uop edertesi
1444,,Modulazioni note,Mod;ulazione;Pic;coliami;Pic;coliami,Modulazione
1445,leoni;erosi;tenuti;tenuti;tenuti;tenuti;tenuti;tenuti;tenuti;tenuti,OR leoni N erosi,Orle;onerosi;;Rist;tenuti;;Rist;tenuti;;Rist;tenuti,Orle onerosi
1446,birra;orata;aceto,Un birra RI orata DO aceto,Un;birrario;datato,Un birrario datato
1447,,[Alcuni sono a spillo] = pali,Palitò;piumose,Palitò piumose<|end|><|endoftext|>
1448,,Ennio poi TE RE,Ennio;Poitiers;;S;e;t;t;e;r;;S;e;t;t;e;r;;S;e;t;t;e;r,Ennio Poitiers
1449,barche;ceneri;penne;perché;penne;perché,T U barche N ceneri,Tubar;cenere;;Risper;perché;;Risper;perché,Tubar cenere
1450,,Mano Nato,,Manato
1451,,barile STI,Baril;esti,Baril esti
1452,odorati;acuto,Br odorati ST acuto,Brondo;ratistacuto,Brondo ratistacuto
1453,,NO [CHIAVE: Una Famosa cantante italiana] [Capitale del Marocco] I,,NO Mina Rabat I
1454,,Cipriano,,Cipriano
1455,rafficone;facile;petto,T rafficone N facile S petto,Trafficone;nascelle,Trafficone nascelle
1456,con;clave;fa;el,con clave fa el,Conclave;fael,Conclave fael
1457,aragosta;somme,V aragosta D I somme,Vara;gostadismo,Vara gostadismo
1458,,A autentica L le biette dello spaccalegna GE NI le hanno variopinte le farfalle,,A autentica L le biette dello spaccalegna GE NI le hanno variopinte le farfalle
1459,conte;proclamazione;minuta,conte proclamazione minuta,Contepro;clamata,Contepro clamata
1460,,S C Aci,,Sci
1461,,GOB bar,,Gobbar
1462,,Caccia Lissa N Neri T,Caccia;lissan;neri t;Caccia;lissan;neri t;;Caccia;lissan;neri t;;Caccia;lissan;neri t;;Caccia;lissan;neri t;;Caccia;lissan;neri t;;Caccia;lissan;neri t;;Caccia;lissan;neri t;;Caccia;lissan;neri t;;Caccia;lissan;neri t;;Caccia;lissan;neri t,Caccia Lissa N Neri T = Caccia Lissa N Neri T
1463,,VA Benaco L affilata T,VAben;acol;affilata,VA Benaco L affilata T = VA Benaco L affilata T
1464,adorna;tra;siepi,M adorna LIS tra siepi O NI,Madornali;strasipioni,Madornali strasipioni
1465,,Costa Rica MUN,,Costa Rica
1466,,[Rendono... gradassi i grassi] = rendono,Rend;onzipunuti,Rend onzipunuti
1467,Ares;quindici;libri,NOT Ares quindici I libri,Notare;squinidili,Notare squinidili
1468,snella;Petri;messi,UO snella S Petri messi,Uosnela;spettrimi,Uosnela spettrimi
1469,ale;valletto;cane,B ale valletto M AI cane,Bal;vallet;omiacane,Bal vallet omiacane
1470,,LIN Peso,,Linee
1471,,[I successori di san Pietro] R O L [La testata di un missile] L [Pubblici Istituti],,Papi
1472,,[L' esamina il radiologo] D [L'opposto di chiuso] RN [Superficie calcolata] C A [Sano in parte],E;SMEMO;per;esame;d;area,
1473,,peso vite RV baba,Pesovite;Rvbababa,Pesovite Rvbababa
1474,,LA Anna C Ceca,ANA;NACCA,L'Anna Nacca
1475,,Vespa Sipari,Vesa;sipariata;sipariata;per;sipari,Vespa Sipari
1476,Ain;polpo,PR Avi C C,Prativa;Inpolposa,Pravicc
1477,,RI M bello,,Miele
1478,,[Ippolito Nievo] AL [Attraversa Firenze nel suo letto...] [Antico 101] [L'azione del rematore] S,Ippo;Lino;Neto;Ippo Lino Neto,[Ippolito Nievo] AL Ponte
1479,canti;aste;arcata,DI canti T aste M arcata,Dicantista;Stemarcata,Dicantista Stemarcata
1480,asta;pardo;tricotai,M asta L pardo RA tricotai ONE,Mastalpardo;ratricotain,Mastalpardo ratricotain
1481,favi;odori,S favi L L I odori,Sfavilla;l;odi,Sfavilla l'odi
1482,,Frenesi,F;r;e;n e s i;s i;i;s i;s i;Re;di;Svezia;morì;in;battaglia;Re;di,Frenesi
1483,Brad;retro;lista,Brad O retro M BO lista,Bradore;trobomolista,Bradore trobomolista
1484,dove;sci;mercato,S dove sci mercato V E,Soldi;cento,Soldi cento
1485,,Diana Diana,Diana;Disegna,Diana
1486,ami;nasi,E S ami nasi B I,Esamina;s;ibi,Esamina s ibi
1487,,DE Donna maritata IN remare,Dedona;ma;ri;mare;Dedona;ma;ri;mare;Dedona;ma;ri;mare;;Dedona;ma;ri;mare;Dedona;ma;ri;mare;Dedona;ma;ri;mare;Dedona;ma;ri;mare;Dedona;ma;ri;mare;Dedona;ma;ri;mare,Donna maritata in remare
1488,,[C'è quella dello scandalo] = pista,PI;Statazion,PI Statazion<|end|><|endoftext|>
1489,,[Ne fa molti il bomber] F [Un giorno in breve] S [Il Lionel asso argentino del calcio],,
1490,vino;sa;cigni,,Vino;NAD;N;Ascia;Nic,
1491,rafficone;est;data;ali,T rafficone T est RA data PI T ali,Trafficone;testar;ad;aitali,Trafficone testar ad aitali
1492,,,Diporto;Ipari;lepistemine;Diporto;Ipari;lepistemine;;Diporto;Ipari;lepistemine;;;Diporto;Ipari;lepistemine;;;Diporto;Ipari;lepistemine;;;Diporto;Ipari;lepistemine,
1493,aragosta;re;pasticceria,GU aragosta re B R pasticceria,Guaragos;tarebr pasticceria,Guaragos tarebr pasticceria
1494,Pan;telari;ceneri,Pan T telari L A ceneri,Pantelari;lace,Pantelari lace
1495,,Navigatori Aci,Navi;gati;ric;ci;';navigatori;a;cici,Navigatori Aci
1496,,[Dànno acqua e notizie] N [Lo è il distributore di turno] A [Una corsa con il cambio] TA,Acquedo;tr;issi;corsata,Acquedo tr issi corsata
1497,,Usignolo T model E seguire NE,Usi;negli;ol;seguire,Usignolo T model E seguire NE = Usignolo T model E seguire NE = Usignolo T model E seguire NE = Usignolo T model E seguire NE
1498,,pinna S C osti,Pin;Nascosti;;Set;Terser;;Set;Terser,Pin Nascosti
1499,,Aletto,,Aletto
1500,salito;ridicolizzato,salito ridicolizzato RSE,Salito;ridicolizzato,Salito ridicolizzato
1501,cimiera;bara;bontà,Un cimiera L bara bontà TT A,Un;cimiera;lamarabontà,Un cimiera lamarabontà
1502,,A L biette dello spaccalegna I T A piante tropicali,Albi;plantae,Albietti
1503,,,Come;d;onde,Come d'onde
1504,pirati,,VI;pirati;VI;pirati;0;0,VI pirati
1505,valletto;alla;pasta,RI valletto alla pasta T I,Rivale;let;toallapasta,Rivale let toallapasta
1506,,Cela senza nascondere,,
1507,Po;tosco;pene;conca;tosco;pene;aereo;tosco;pene,Po R tosco R pene S E,Porto;scorpene;;C;on;cat;osc;orpe;nese;;A;ee;roto;sco;orpe;nese,Porto scorpene
1508,,"[Quello del fucile non abbaia!] S [Il numero ""magico"" del Totocalcio] [Animali... ingenui] N E",,
1509,,"Cruccio, fastidio NTI [La città della De Agostini] TO",Cruccio;fastidio;Cruccio;fastidio;Crepuscolo;fastidio;Crepuscolo;fastidio,"Cruccio, fastidio"
1510,,[Era il nome di Mineo] MA R [Al di dentro] O,E;Rossi;E;Rossi;E;Rossi;E;Rossi;E;Rossi;E;Rossi;E;Rossi;E;Rossi;E;Rossi;E;Rossi;E;Rossi;E;Rossi,Eros
1511,,OPERA C Hanoi Checca S A N,Opera;di;Hanoi;Checcas;Opera;di;Hanoi;Checcas,Opera
1512,trono;Bi;Biagio,M E trono Bi R A Biagio,Metro;non;bi;rabiagio,Metro non bi rabiagio
1513,,Azeviche vi precedono in divisa,,Azeviche
1514,,CO P Pare,,Copare
1515,rettile;sardina;tostata,B rettile S sardina R tostata,Bret;ties;sardinar,Bret ties sardinar
1516,barile;panne;appena,,Bar;ilse;Pan;Nenga,Bar ilse Pan'Nenga<|end|><|endoftext|>
1517,,[Macchiati d' olio] PO C [Un alto albero] [Capoluogo piemontese] N [L' omaggio pasquale] DI M [Film di Spielberg: I predatori dell'____ perduta],,[Macchiati d' olio] PO C CITORE N OMAGLIO DI M
1518,palle;aroma;pallone;idrogeno;idrogeno;pallone;idrogeno;idrogeno;pallone;idro,palle L IC aroma NA,Pallale;cromana;;P;al;l;one;idro;geno;;P;al;l;one;idro;geno,Pallale cromana
1519,,Castorini NT,Castorini;NT,Castorini NT
1520,posta;giorno,SA posta giorno O,Saposta;giorno,Saposta giorno
1521,inca;sarta,R inca sarta RDI,Rinacas;artar,Rinacas artar
1522,,A Fari (segnali) [Un piccolo mobile] R (radio) S I,,Farsi radio
1523,scat;Anna;mici,scat D I Anna mici E,Scatdia;Nammicie,Scatdia Nammicie
1524,,S Catone RO: S per I Catone,Scatone;rospicatone;;R;e b;us;Catone;I;Catone;;R;e b;us;Catone;I;Catone,Scatone rospicatone
1525,,[C' è quel di Lana] = cane,Cane;se;i venti;Cane;se;i venti;Azzurro;bl;unerob;;Azzurro;bl;unerob,Cane se i venti
1526,,PU Parigi ROV,Pupari;girovite,Puparigi
1527,starter;grafite,TE starter grafite LI,Testare;targrafite,Testare targrafite
1528,,[Una lugubre cassa] S [Le... divise del convento] P O [Una stella in cielo],,
1529,,[Privi di compagnia] = soli,Soligira;soli,Soligira soli
1530,ragazza;assi;cipresso,G ragazza I assi C cipresso,Gragazza;Iassici,Gragazza Iassici
1531,,M Assiri M ossa,Massi;rimossa,Massi rimossa
1532,,MO Tosca incarico M B ante,Motosca;incarico,Motosca incarico
1533,dove;ostile,P dove R ostile,Podere;rostile,Podere rostile
1534,,VER Oristano BE re,Vero;si;stano;;Vero;si;stano;;Vero;si;stano;;Vero;si;stano,Vero si stano
1535,,IS pirati (quelli che infestavano i mari) = pirati,Ispira;tia,IS pirati arti
1536,pacchetto;palla;Totò,pacchetto QU I palla Totò NNI,Pacchetto;Qui;p;alla,Pacchetto Qui p alla
1537,,Cacciare,,Cacciare
1538,orma;gol;Taranto,F orma G gol S Taranto,Formaggio;lastranto,Formaggio lastranto
1539,,AU Marocco T resto si posa sui fiori R R francese RA,,AU Marocco T resto si posa sui fiori R R francese RA = AU Marocco T resto si posa sui fiori R R francese RA
1540,,O banana lettera RIA,Obanan;aleteraria,Obanan aleteraria
1541,,S E R Calcutta AL D O vere,Serca;luta;al;dovunque,Serca luta al dovunque
1542,gente;escono,PUN gente B escono,Pungente;beso,Pungente beso
1543,,A L biette dello spaccalegna,,Albi
1544,,RUBA,Rubar;un;esile,Ruba
1545,apiario;somma;semaforo;leone,Un apiario somma R E semaforo PO leone,Un apiario;sommare;si;mafopen,Un apiario sommare si mafopen
1546,,PAS Sardegna targa RO,Passar;de;sganato,Passar de sganato
1547,,Cuccioli,Voloni Marte uniti venerata santo,Cuccioli
1548,,,P;isto;la;nuna;se;il;palle;asinimili;P;isto;la;nuna;se;il;palle;asinimili;P;isto;la;nuna;se;il;palle;asinimili,
1549,,L I un quarto di quindici [Impronte di piede] [Una preposizione] [Vale a noi] N [Incitamento vocale],,L I un quarto di quindici = un
1550,case;Edison;Edo,,Case;ed;isone,Case ed isone
1551,,A Libia CC,,A Libia CC = A Libia CCI
1552,lava;assiri,lava L P assiri A,La;van;pissoria,La van pissoria
1553,arca;est;amanti,Fa arca N est amanti D I,Fai;caranesti;amanti,Fai caranesti amanti
1554,pino;rei,P pino rei RDE,Pipinore;iride,Pipinore iride
1555,,STI accompagna il viaggiatore,Stia;Compag;Anitra,Stia Compag Anitra
1556,India;ori,STI India LOG ori,Stiindi;ai;logori,Stiindi ai logori
1557,pistola;Taranto,S pistola GNI Taranto,Spist;l;agli;Nitaranto;Risol;v;ipsi;tantoto;0;1;2;3;4;5;6;0;1;due;tre;quattro;cinque;sei;Due tre quattro cinque sei,Spist l'agli Nitaranto
1558,,D U tralci spinosi PO,Quattro,DU tralci spinosi PO = Du tralci spinosi
1559,,CU O PI,,Cuo
1560,,Si succedono uno all' altro,Ssuccede;un;altro,Ssuccede un altro
1561,bus;seta;sei;maiali,RO bus seta S sei maiali NO,Robusset;assieme;si;amialino,Robusset assieme si amialino
1562,Quindici;in;in;sella,Quindici in tin sella,Quindici;in tin sella,Quindici in tin sella
1563,,CHI come certe lacrime,,Chi come certe lacrime
1564,,Uva Pizza,,Uva Pizza
1565,,VI armi d'Artagnan Rimini G EL,Viarmi;d'Artagnan,Viarmi d'Artagnan
1566,,AM I [Lanci la prima... chi è senza peccato] C [Ardono per voto] [Ha il fulcro] TE,,Am I pendolo
1567,,Sassano Silvia BI bini R I,Sassano;Silvia;Bini,Sassano Silvia BI bini R I = Sassano Silvia Bini
1568,posta;giavellotti,D posta G giavellotti,Doposta;Giavellotti,Doposta Giavellotti
1569,riccio;cespo,AR riccio C cespo,Arricci;cocespo,Arricci cocespo
1570,,U N [Arti dei volatili] B [Mammifero tridattilo dell' America meridionale] M [Li percepisce il naso],,Un arti dei volatili B puma M naso
1571,,RI Guelfi ET accanto,Rigo;filiettacanto,Rigo filiettacanto
1572,,[Va bene per attaccare...] B [Grido di dolore] TO [Avversari] DI,Vantaggi;avari,Vantaggi avari
1573,aiole;scafo,C aiole scafo VI,Caiole;scafi,Caiole scafi
1574,,TI cappello a cilindro N spalle mamma LE,,TI cappello a cilindro N spalle mamma LE = TI cappello a cilindro N spalle mamma LE
1575,lana;leggi;di;mare;via,lana leggi di mare via,L;analegi;di;marevia,L'analegi di marevia
1576,bombe;sei;spiedi,Bombe Sali,Bombe;sa;lisci;Bombe;sa;lisci,Bombe Sali
1577,,DI barile (un barile) gattina TA,,Barile gattina
1578,,"[Lo è il ""Diavolo"" di Auber] = satan",Sata;Naso,Sata Naso
1579,,J [Né ieri né domani] N [Ha un debole per le galline] [Una parte del dente] NA,Jesso;na;sa;so;naso,Jesso Naso
1580,,EM,,Em
1581,,Navigatori Cantiere E Sacrileghi,Navi;gati;rientra;sacrileghi;Navi;gati;rientra;sacrileghi;Navi;gati;rientra;sacrileghi;Navi;gati;rientra;sacrileghi;Navi;gati;rientra;sacrileghi;Navi;gati;rientra;sacrileghi;Navi;gati;rientra;sacrileghi,Navigatori Cantiere E Sacrileghi
1582,scolapasta;mare;Storace;odori,scolapasta NN A mare PI Storace odori CO,Colapasta;non;amarepisto;racemo,Colapasta non amarepisto racemo
1583,,GA pila M pio TI,Gapi;la;MpioTi;TI,Gapila M pio TI
1584,sarta;zebù;are,U sarta Z zebù L G are,Usta;Razz;Bulgare,Usta Razz Bulgare
1585,,"[Per i latini è ""fra""] CA [Si muovono a dama] IS O L [Le luci del guardaroba]",Fra caccia;ciasco;Fra caccia;ciasco;F;ra;cac;acc;ias;co;ha;ci;asco,fra caccia ciasco
1586,,MOSCO,,Mosca
1587,se;ad;legge;se;ad;legge;se;ad;legge,MOT se ad legge RA,Motseadlegge;regale;M;ot;sea;dleg;egra;M;ot;sea;dleg;egra,Motseadlegge regale
1588,,Uvaio RP renti N polvere,Uva;iorprentin;pol;verde;Uva;iorprentin;pol;verde;U;va;ior;pren;tin;polver;verde;U;va;ior;pren;tin;polver;verde;U;va;ior;pren;tin;polver;verde;U;va;ior;pren;tin;polver;verde,Uvaio RP renti N polvere
1589,onde;trappola,B I onde D trappola,Bione;dattolpa,Bione dattolpa
1590,idee;sedie;Grant,idee S sedie M I Grant I,Idee;se;dimagranti,Idee se dimagranti
1591,onde;lana,IM M onde P lana,Immonda;planare,Immonda planare
1592,,PA Benaco (Padre di cugini) (Il Wolfe investigatore creato da Rex Stout) SI,Paben;aco;Wolfe,Pabena
1593,con;tre;tale;su;erba,con tre I tale su P erba,Contrere;isuperba,Contrere isuperba
1594,con;Casablanca;sitar;dischi,con Casablanca I O N sitar N T dischi,Concasablanca;insitar,Concasablanca insitar
1595,cipolle;tram;edile,T cipolle tram ST edile GNA,Tipoli;lettere;st;edile,Tipoli lettere st edile
1596,,A L biette dello spaccalegna si leva ogni giorno L O N rifugi per selvatici,Albi;rifugi,Albietti
1597,oro;giovedì;Cremona,B oro giovedì Cremona,Boro;giovedì,Boro giovedì
1598,Lee;Mimmo;laicato,MI Lee I Mimmo laicato I,Mileeim;mialicati,Mileeim mialicati
1599,con;tenda;ibisco,con tenda R S ibisco TTI,Contender;sisciotti,Contender sisciotti
1600,,SI Parigi A C,Sipari;si;parisi,Sipari si parisi
1601,,RA Ricevitoria S Eva V esatta,,Rarità
1602,,B [Grida] N [Le stabilisce il medico] [Risposta da incerti] C E L [Il saluto a... Caesar] R [Andata in tre lettere],,Barnea
1603,,Pagoda F pistola C I Herzigova Tornati al proprietario NE,,Pagoda F pistola C I Herzigova Tornati al proprietario NE = Pagoda F pistola C I Herzigova Tornati al proprietario NE
1604,,"ING [Qualora, se mai] RN [Capace, idoneo] G [I palazzi con il trono]",Ingnoranza;capace;Ingnoranza;capace;Ingnoranza;capace;Ingnoranza;capace;Ingnoranza;capace,Ingnoranza capace
1605,,In Audi testo RI da qui O cima,Inaudito;testori;da;quiocima,Inaudito testori da quiocima
1606,cingolo;aghi,I L cingolo U F R aghi,Ilcingo;Lufragi,Ilcingo Lufragi
1607,dove;sci;belli,P dove sci belli,Poveri;se;belli,Poveri se belli
1608,,S Apulia RE dietro i francobolli NE star L,,Sapulia
1609,,Tinnaffia babà PP dati indietro proverbialmente vi batte la lingua quando duole AM bacca NO,Tinn;affiabbap;proverbialmente;Tinn;affiabbap;proverbialmente;;Tinn;affiabbap;proverbialmente;;Tinn;affiabbap;proverbialmente;;Tinn;affiabbap;proverbialmente;;Tinn;affiabbap;proverbialmente;;Tinn;affiabbap;proverbialmente,Tinnaffia babà PP dati indietro proverbialmente vi batte la lingua quando duole AM bacca NO
1610,,IMP aragosta somme ZI,Impagos;tamumeszi,Impagos tamumeszi
1611,viso;cervi,viso N cervi QU A,Visione;cerevica,Visione cerevica
1612,,SO,Sopra;sosta;sosta,Sopra sosta sosta<|end|><|endoftext|>
1613,sardine;aragosta;monete,U sardine LM aragosta monete GNO,Usa;rd;nematode;la;gonococci,Usa rd nematode la gonococci
1614,,[Le mire... dell' ambizioso] R [Fori nasali] B I,L'emiro;l;ambo;L'emiro;l;ambo;L'emiro;l;ambo;L'emiro;l;ambo,L'emiro l'ambo
1615,calotte;coltello,S calotte coltello NI,Scala;toccellino;;R;i;s;i;l;i;l;i;nè;;R;i;s;i;l;i;l;i;nè,Scala toccellino
1616,,Berna R DI solfeggiando,Berna;RDISOL,Berna RDI solfeggiando
1617,,Moliere Tasso V,,Moliere Tasso V
1618,,[Si gettano... prima d'iniziare] = sassate,Sassata;Licesimo,Sassata Licesimo
1619,Asti;Marzio;Ario,B Asti Marzio N TR Ario,Basti;marziontra,Basti marziontra
1620,Smith;mare;re,E Smith TI mare ME re,Emissioni;tr;mareme;Risolviate;Esiminianti,Emissioni tr
1621,,Fare un bel film,Scia;ci;che;bel;film;il,Fare un bel film
1622,giavellotto;pentito;colt,PE giavellotto pentito N colt E,Pegia;vell;ottipent;Pegia;vell;ottipent,Pegia vell ottipent
1623,due;sa;asola,R I due sa NG asola,Riduzione;sanguasola,Riduzione sanguasola
1624,,[Insieme] = con,Conesca;re;affinotario,Conesca re affinotario
1625,,TA Berna C cacciare,Centootto;Centootto<|end|><|endoftext|>,TA Berna C cacciare = TA Berna Cacciare
1626,giardino;rotti;alce,Ci giardino rotti M alce TTI,Cigiani;drooti;malcetti,Cigiani drooti malcetti
1627,,[La illumina un sorriso] = luce,Lucile;si;n;conti;ci;press;on;dido,Luce lesina I conti C cipresso N D odi D O sante
1628,atleta;etti;orsi,C atleta N etti S P orsi,Catleta;netti,Catleta netti
1629,,[Segue l' aratura] RI [Un avverbio di luogo] SC [Ricovero per pecore],,Diserto RI lontano SC
1630,,IN RISPONTE DI,,In risposta
1631,semi;pari;Messi,ATT semi pari Messi,Attes;impari,Attes impari
1632,aragosta;in;colino,M aragosta in colino RE,Maragosta;incolino,Maragosta incolino
1633,,,Squal;al;mano,Squal al mano
1634,prete;cibo,S prete R cibo,Spret;ercibob,Spret ercibob
1635,,[Ci sono quelle del pensiero] N [Sono alle spalle degli alpini] T [Consentono di librarsi] A,Nascita<|end|><|endoftext|>,Nascita
1636,cod;su;posta,cod su posta RE,Codsupost;acre,Codsupost acre
1637,aragosta;riso;ali,V aragosta NT riso C I ali,Vara;gostan;risoci,Vara gostan risoci
1638,piante;la;ante,S piante la M P ante,Spiante;l;ampante,Spiante l'ampante
1639,sbarre;ammesso;nere,R I sbarre ammesso T T E nere,Risbarre;am;messente,Risbarre am messente
1640,,LU cornamusa GAN soggiorno tutt'altro che chiari T AP mela un mezzo in voga LL AR ordigni che esplodono L un mezzo di reclutamento L misure per borracce li fa battere il freddo NE,,Luca musica GAN soggiorno tutt'altro che chiari T AP mela un mezzo in voga LL AR ordigni che esplodono L un mezzo di reclutamento L misure per borracce li fa battere il freddo NE
1641,onde;brindisi,S onde D brindisi,Sondi;brindisi,Sondi brindisi
1642,,amanti G U attore,Aman;tiguato;;Indi;zigualla;;Alla;gualla,Aman tiguato
1643,campane;onde,S C campane S F onde,Scamp;anesfonde,Scamp anesfonde
1644,,[C'è quello della Checca] NI DI [È in testa a tutti] R [Si esclama incitando],,[C'è quello della Checca] NI DI [È in testa a tutti] R ISTA
1645,bottiglia;tini,RU bottiglia T tini,Rub;o;tigliatini,Rub o tigliatini
