,word_guesses,first_pass,solution_words,solution
1513,Idra;icone;gente,Idra UL icone G L I gente,Idraulico;negligente,Idraulico negligente
1514,oca;lima;siciliana,L oca lima N siciliana TI,Locali;mansiciliani,Locali mansiciliani
1515,oro;di;assale,oro di B assale GA,Orodi;ba;ssale;gala,Orodi ba ssale gala
1516,rima;nere;grido;pesi,rima nere grido pesi,Rimanere;gridopesi,Rimanere gridopesi
1517,spiedo;filo;rea;tino,spiedo filo rea tino,Sp;edifilo;reatino,Sp edifilo reatino
1518,con;la;va;cicogna,GIO: con D la va cicogna TI,Giocondl;avicci;cognati,Giocondl avicci cognati
1519,Papi;nari,Papi LL O nari GH E,Papillon;a;Righ,Papillon a Righ
1520,Un;operosa;urla,Un A C operosa B urla,Una;cooperosa;Burla,Una cooperosa Burla
1521,coda;destro;si,BOS coda BE destro S si,Bosco;d;abede;strosi,Bosco d'abeede strosi
1522,onda;trote;mento;Lodi,N onda R trote mento AL Lodi O,Non;dar;tro;trattato;all;odio,Non dar tro trattato all'odio
1523,nero;Isotta;spiaggia,nero Isotta spiaggia,Neroi;sospia,Neroi sospia
1524,lessi;nei;Tell;gente,RIF lessi O nei N Tell I gente,Riflessione;intelligente,Riflessione intelligente
1525,nani;toni;avi;vetri;mente,U nani toni G I avi vetri ST E mente,Un;anito;stamente,Un'anitoavigiav teri stamente
1526,forte;olio;dive;lira,CON forte V olio dive L lira N,Confortevoli;odivelli;rani;ran,Confortevoli odivelli rani' ran
1527,archi;asso;Amalia,F archi asso S F Amalia,Far;chiasso;sfamalia,Far chiasso sfamalia
1528,cena;Pitt;esca,S cena Pitt O R esca,Scena;pittoresca,Scena pittoresca
1529,osa;vinto,P osa SER vinto,Posa;servinto,Posa servinto
1530,lessi;redi;ali,C lessi D redi GIT ali,Clessidre;digitali,Clessidre digitali
1531,arabi;pallone,A M arabi S pallone,Amara;bisponne,Amara bisponne
1532,con;Zero;Se;fa,con S Zero Se F fa,Conszero;seffa,Conszero seffa
1533,arco;neri;adulti,B arco neri M adulti A TO,Barcone;rimadulcito,Barcone rimadulcito
1534,sonda;Trani;si,CA sonda Trani S si MO,Caso;nadtranissimo,Caso nadtranissimo
1535,re;soldati,re NE soldati T TE,Rene;Soldatie,Rene Soldatie
1536,spiedo;oche;destra;pino;perla;accia,spiedo FIL oche A D destra S pino N I perla C accia,Sp;edifilo;che;addestra;spinois;per;la;caccia,Sp edifilo che addestra spinois per la caccia
1537,oste;giostra;acero,P oste G giostra C acero,Posteggio;stracacero,Posteggio stracacero
1538,gallo;nero;scia,gallo nero VE scia TO,Galione;rovesciato,Galione rovesciato
1539,sta;pesca;sardina;nate,sta M pesca sardina S T I nate,Stampe;scasardi;nastinate,Stampe scasardi nastinate
1540,ode;lepre;mura;Ale,L ode VO lepre mura F I L I Ale,Lodevole;premura;filiale,Lodevole premura filiale
1541,Pitt;rana,Pitt U rana IF,Pittura;naif,Pittura naif
1542,amo;Sada;Karin,F amo Sada R Karin A,Famosa;dararinna,Famosa dararinna
1543,coppia;api;Gere;perle;zio,S coppia R api AN Gere perle MO zio NE,Scoppiar;a;piangere;per;l;emozione,Scoppiar a piangere per l'emozione
1544,risi;Lea;tacco,risi B I Lea T tacco,Risibile;attacco,Risibile attacco
1545,sedici;Eva;mosca;sarda,CA sedici NQU Eva NI mosca N sarda,Case;di;cinque;vani;mos;cansarda,Case di cinque vani mos cansarda
1546,tra;sereno,tra PP OL sereno PI,Trappolse;ren;opie,Trappolse ren opie
1547,rea;accia;ali,T rea NN accia R M ali,Tre;annacci;armali,Tre annacci armali
1548,onesto;oli,MI onesto B oli,Mionest;oboli,Mionest oboli
1549,vino;Saba;rotta,RO vino Saba N CA rotta,Rovinosa;bancarotta,Rovinosa bancarotta
1550,spia;opera;rini,spia Z Z opera rini,Spiazzo;per;ara;e;rini,Spiazzo per ara e rini
1551,tappa;finta,tappa F finta,Tappa;affinta,Tappa affinta
1552,nonno;gradi,nonno N gradi T I,Nonno;neg;raditi,Nonno neg raditi
1553,orchi;rete;timoni,T orchi A rete S timoni,Torchiare;testimoni,Torchiare testimoni
1554,Veneto;lidi;scafi,RI Veneto V O lidi scafi,Rivetovolidi;scafi,Rivetovolidi scafi
1555,ari;etti;la;Nat,C L ari N etti S la Nat O,Clarinettislan;ato,Clarinettislan ato
1556,visi;mediatore,visi T AR mediatore TI,Visitar;medià;tòreti,Visitar medià tòreti
1557,volano;dotti,RA volano dotti T O,Rav;olandottito,Rav olandottito
1558,mesto;nate,CO mesto RDI nate,Come;stordinate,Come stordinate
1559,Roma;fisionomia,PIG Roma N fisionomia,Pigro;manfisi,Pigro manfisi
1560,spie;epa,spie N T epa STO,Spiente;pasto,Spiente pasto
1561,ambi;arpa;alone,C ambi arpa N T alone,Cambiar;pantalone,Cambiar pantalone
1562,sardella;re;mi;oli,U sardella re N O mi G N oli,Usar;dell;arenognoli,Usar dell arenognoli
1563,file;ultime;di,file M ultime di ALE,Film;ultimediale,Film ultimediale
1564,Ra;some;arena,G Ra ZI O some R arena,Grazioso;merarenna,Grazioso merarenna
1565,colle;acacia;tocca;Ra,colle T acacia V U tocca S E Ra,Colletacac;avutocca;serata,Colletacac avutocca serata
1566,lessi;avo;lumino,C lessi DR avo lumino SA,Clessidra;voluminosa,Clessidra voluminosa
1567,foro;sali,TA foro LO S sali,Tafò;rolossali,Tafò rolossali
1568,acino;ontano;erta,B acino M ontano C erta,Bacino;montano;certa,Bacino montano certa
1569,torre;ostile,torre S ostile,Torrezzo;stile,Torrezzo stile
1570,oggi;oca;radice,J oggi N oca radice NA,Jogging;oca;rad;ic;ena,Jogging oca' rad ic ena
1571,api;aletta;mora,L api NU aletta mora TA,La;PIN;ua;lettamorata,La PIN-ua lettamorata
1572,Bach;loro,BOM Bach ES loro,Bomba;che;soloro,Bomba che soloro
1573,fa;Vi;ricamo;menta,fa Vi ricamo VI menta TA,Favi;ricamov;imitata,Favi ricamov imitata
1574,su;eroe;ile,su O C eroe B ile,Suocero;ebile,Suocero ebile
1575,lese;ovali;ellissi,lese M P I ovali D ellissi,L;esempio;valida;lissi,L'esempio valida lissi
1576,lacca;Tampa;redi;orno,lacca DE Tampa LI T A redi LIV orno,L;accadenta;palitare;di;Livorno,L'accadenta palitare di Livorno
1577,nume;Robin;Erode,nume Robin Erode,Numero;binerode,Numero binerode
1578,Boccia;rea;avi,S Boccia rea LL avi T A,Sbocciare;alla;vita,Sbocciare alla vita
1579,asse;oca;Eutico,asse GN oca MB I Eutico,Assegno;cambieutico,Assegno cambieutico
1580,rigo;alone,VA rigo N F alone,Vari;gonfalone,Vari gonfalone
1581,ras;radice,T ras radice NA,Tr;asr;adi;ce;nana,Tr asr'adi ce nana
1582,geni;Ciad;cernie,geni T R I Ciad DOL cernie,Genitrici;addolcerne,Genitrici addolcerne
1583,ave;remo;di;da;Verona;babbo,ave remo di da Verona babbo,Avere;modi;da;vero;nababbo,Avere modi da vero nababbo
1584,con;fez;arpa;aureole,con fez I O N arpa N T aureole,Confezionar;pantauole,Confezionar pantauole
1585,dio;pero,STU dio pero ALE,Studiope;roale,Studiope roale
1586,amo;scafi;arsi,S amo scafi N T arsi AT O,Samosca;fintarsia,Samosca fintarsia
1587,fon;dentista;ali,fon D I dentista T ali,Fondi;d;enti;statali,Fondi d'enti statali
1588,bagni;ceri;nata,bagni ceri S A nata,Bagini;cerisana,Bagini cerisana
1589,unti;cedro;Torino;uovo;arca,unti PO C cedro Torino N uovo DI M arca,Un;tipo;che;drotino;nuovo;di;marca,Un tipo che drotino nuovo di marca
1590,corta;oli;tic;in;stria,AC corta P oli tic A in D U stria LE,Accorta;politica;industriale,Accorta politica industriale
1591,re;dentista;ali,P re SI dentista T ali,Presidenti;statali,Presidenti statali
1592,in;cantina;Bi;limoni;Ti,in cantina Bi limoni Ti,Incantinabili;moniti,Incantinabili moniti
1593,vere;squalo;menti,A vere VI squalo D I menti,Aver;evisquad;lodimenti,Aver evisquad lodimenti
1594,Ra;Diana;ode,T Ra TT Diana M ode,Trattar;diam;opode,Trattar diam opode
1595,accetta;stoino;stazioni,IN accetta stoino N T E stazioni,Inaccettabili;stonichestazioni,Inaccettabili stonichestazioni
1596,teda;massi;issa,SI teda E massi N issa,Siteda;e;Massinissa,Siteda e Massinissa
1597,Leopardi;Capri;pesca,CA Leopardi ROC Capri NCI pesca,Calé;operato;roccaprincesca,Calé operato roccaprincesca
1598,Verona;tram;pio,PO Verona UFR tram R pio,Povero;naufrar;trampio,Povero naufrar trampio
1599,est;lingotti;mente;con;dotto,R est Y lingotti MA mente con dotto,Restyling;ottimamente;condotto,Restyling ottimamente condotto
1600,zio;sospiro;unti,SFI zio sospiro P unti NO,Sfizioso;spirovino,Sfizioso spirovino
1601,Diana;ami,F Diana S ami,Fdi;Anas;a;Miami,Fdi Anas a'Miami
1602,nassa;Dante;buccia,U nassa ILI Dante B buccia,Un;assai;lida;tebuccia,Un'assai lida tebuccia
1603,mici;teda,C O mici teda TI,Comici;tedati,Comici tedati
1604,va;rose;bicchiere;anche,va LO rose T R I bicchiere M anche,Valorose;tribi;cichieremanche,Valorose tribi cichieremanche
1605,Diana;nidi;ode,F Diana G nidi L ode,Fdi;Anon;idilo;de;Gino,Fdi Anon idilo de Gino
1606,tassa;dita,TES tassa R dita,Testa;sardita,Testa sardita
1607,mine;tra;Patti,mine S tra Patti NT E,Minestra;pattinte,Minestra pattinte
1608,glie;con;more,S O glie con more,Sogli;e;c;onmore,Sogli e c' onmore
1609,notes;sereno;are,MA notes sereno C C are,Mano;tesa;ren;occare,Mano tesa ren occare
1610,ari;aria;cardi,ari T aria O cardi CA,Aritaria;ocardica,Aritaria ocardica
1611,esca;pollo;tra;tacchi,TR esca pollo N tra T tacchi,Tre;scapollo;nattrattacchi,Tre scapollo nattrattacchi
1612,viola;area;con;mente,viola FF area con T A mente,Violaffa;reamente,Violaffa reamente
1613,spiedo;oca;tane,spiedo F IL oca tane SE,Sp;ieofiloca;tanese,Sp ieofiloca tanese
1614,dive;lava,C A dive L lava LLE,Cadivela;valle;verde,Cadivela valle verde
1615,para;gol;di;porta,para gol I di AS porta T E,Paragolidi;asportate,Paragolidi asportate
1616,do;gallo;dio,do P IN gallo STA dio,DopinG;allo;stadio,DopinG allo stadio
1617,Oglio;etti,MI Oglio M etti,Miogli;ometti,Miogli ometti
1618,orchi;Dean;Era,orchi Dean Era,Orchide;anera,Orchide anera
1619,nane;cento,BA nane IN cento,Banane;in;cento,Banane in cento
1620,agave;natura;rata,V agave natura A MB rata,Vaga;venatura;ambrata,Vaga venatura ambrata
1621,gnomo;osso;nato,LE gnomo L osso GI O nato,Legno;molos;soffionato,Legno molos soffionato
1622,alci;cardi,alci S cardi NA,Alcis;cardina,Alcis cardina
1623,olle;Ra,C olle Ra U SO,Collerà;usoso,Collerà usoso
1624,in;catino;Di;riso,in TRI catino Di riso LTI,Intricati;nodi;risolti,Intricati nodi risolti
1625,tra;Diana;orme;intere,tra T T Diana N orme intere SSE,Tratti;dian;a;norme;interesse,Tratti dian a' norme interesse
1626,pirati;tane;orto,pirati S tane L T orto,Pira;ti;sta;nel;torto,Pira ti sta nel torto
1627,starne;lama;sarda,R E starne L lama N sarda,Restar;nella;mansarda,Restar nella mansarda
1628,naso;manopola,U naso M manopola,Una;somma;pola,Una somma pola
1629,arca;aia,M arca TU aia,Marcatura;Aia,Marcatura Aia
1630,pere;nero;are,S A pere nero F F are,Sapere;negare,Sapere negare
1631,anca;Oto,C anca NSF Oto,Cancan;sfotato,Cancan sfotato
1632,porta;di;menta,porta R di F menta,Porta;ridentata,Porta ridentata
1633,sarde;amate,sarde S Q U amate,Sarde;squamate,Sarde squamate
1634,arido;teda,UN arido teda NTO,Un;arido;te;da;tanto,Un arido te da tanto
1635,Cam;Mario,Cam P OD Mario,Campo;dmario,Campo dmario
1636,momenti;onda,momenti LL onda IT,MomentiL;lo;nait,MomentiL lo nait
1637,papi;ondine;rase,papi L L ondine rase T A,Papillon;di;nera;seta,Papillon di nera seta
1638,sciarada;orbo;anni,LA sciarada L orbo FF anni,Lasciar;ad;alor;bof;fannini,Lasciar ad alor bof fannini
1639,orata;velli,AR orata R velli,Arorata;Rovelli,Arorata Rovelli
1640,spiedo;oboe,spiedo FIL oboe MO,Sp;edificio;boemo,Sp edificio boemo
1641,Pan;aureole;ceri,Pan T aureole L A ceri,Pantaureo;laceri,Pantaureo laceri
1642,coppia;la;manti,S coppia L la R manti,Scoppì;allarmanti,Scoppì allarmanti
1643,re;dottore;unite;si,P re SI dottore T unite N si,Presidotto;retunensisi,Presidotto retunensisi
1644,re;lepre;nidi;Talia,B re lepre Z IO nidi Talia NO,Brelè;prezioni;d;italiano,Brelè prezioni d'italiano
1645,ami;ambi;ovali;re;mici,ami C O ambi G U ovali T re N E mici,Amico;ambiguo;vali;tre;nemici,Amico ambiguo vali tre nemici
1646,unte;negre;ponti;Crati,unte R MI negre ponti CNO Crati,Un;termine;grepo;ntì;cronocrati,Un termine grepo ntì cronocrati
1647,ile;zio;saba,S ile N zio saba IA,Silenziosa;baia,Silenziosa baia
1648,ara;nero;zio,F ara nero zio NI,Far;anerozioni,Far anerozioni
1649,tale;fiocchetto,N A tale fiocchetto V E,Natale;fiocch;ettòve,Natale fiocch ettòve
1650,rosa;bocca;esca,P rosa bocca C C esca,Prosa;boccaccesca,Prosa boccaccesca
1651,bocca;testa;di,TRA bocca N testa di O,Traboccante;stadio,Traboccante stadio
1652,in;cantina;lima;Ezio,in cantina BI lima N OV Ezio,Incantinabili;manovè;zio,Incantinabili manovè zio
1653,manopola,AR manopola,Arma;nopola,Arma nopola
1654,ultime;chini,A D ultime S chini,Adulti;meschini,Adulti meschini
1655,riso;netta,MA riso N netta,Maris;onnetta,Maris onnetta
1656,rotti;Dallas,AVE rotti Dallas CI,Aver;ottica;lassi,Aver ottica lassi
1657,raggio;osa;mura,CO raggio S osa mura I,Coraggioso;samurai,Coraggioso samurai
1658,do;Ares;ceri;risi,do N Ares IN ceri S O R risi,Donare;sincere;sorrisi,Donare sincere sorrisi
1659,in;Dallas,in TI Dallas CI,Intida;lassi,Intida lassi
1660,Chieti;ovali;erme;tea;iuta,Chieti M ID ovali GG erme N tea iuta TO,Chi;è;timido;va;ligermente;aiutato,Chi è timido va ligermente aiutato
1661,occhi;di;pie;aza,B L occhi di pie T aza,Blocchi;di;pietra;zaza,Blocchi di pietra zaza
1662,va;nidi;dottore;ali,GIO va nidi P E N dottore T ali,Giovani;dipendotto;retali,Giovani dipendotto retali
1663,re;mura;are,P re mura D I F are,Premura;di;fare,Premura di fare
1664,attiva;condotta,C attiva condotta,Cattiva;condotta,Cattiva condotta
1665,pianto;Rambo,CA pianto T Rambo,Capi;antotrambo,Capi antotrambo
1666,Mani;solido,Mani solido,Maniso;lido,Maniso lido
1667,ossi;maniero;mani,T ossi CO maniero I NO mani,Tossicomani;eroinomani,Tossicomani eroinomani
1668,viola;fa;bacca,viola F fa RA: bacca RA,Violaff;a;Rabbacar,Violaff a Rabbacar
1669,ellissi;api;aia,B ellissi M api ET aia,Bellissima;pietà;iai,Bellissima pietà iai
1670,dive;la;stria,O dive L la U stria,Odivell;aust;Ria,Odivell aust'Ria
1671,par;Che;Ra;asso,par Che G Ra asso SO,Parchegra;assoso,Parchegra assoso
1672,re;arma;siciliane,AR re D arma N siciliane,Arredar;mansiciliane,Arredar mansiciliane
1673,assi;medie;Pitt,M assi medie Pitt ETO,Massime;di;Epitteto,Massime di Epitteto
1674,sardine;astice;perle,U sardine LM astice perle GNO,Usar;din;elmasti;ce;legno,Usar din elmasti ce legno
1675,maschio;capo;ale,maschio NI DI capo R ale,Maschio;di;caporale,Maschio di caporale
1676,in;eroina;ora,V in ON: eroina NF ora,Vino;nero;in;anfora,Vino nero in anfora
1677,ori;Per;miss;la,TUT ori Per miss la,Tutori;permissla,Tutori permissla
1678,dotto;Edi;ale,PRO dotto M Edi C ale,Prodotto;medicale,Prodotto medicale
1679,lario;con;gru,SA lario con gru O,Salario;congruo,Salario congruo
1680,asso;Lari;Ra,SP asso Lari T E Ra,Spassola;riterea,Spassola riterea
1681,tori;bocca;esca,S tori A bocca CC esca,Storia;boccaccesca,Storia boccaccesca
1682,in;ossa;epa;scie;coni;volto,in D ossa R epa N T scie coni LR IS volto,Indossare;pantscie;con;il;risvolto,Indossare pantscie con il risvolto
1683,arpia;sta,RA arpia ZZI sta,Rara;piazzista,Rara piazzista
1684,ava;postino;tetti,ava M postino N P RO tetti,Avamposti;non;protetti,Avamposti non protetti
1685,Magi;oggi;ali,IM Magi NIM oggi DI ali,Immagini;mogioddiali,Immagini mogioddiali
1686,Al;Lari;Era,C Al O Lari T Era,Calolar;itera,Calolar itera
1687,di;vate;geni,di vate L E geni C A,Diva;telegenica,Diva telegenica
1688,papi;onda;Era,papi L L onda S Era,Papillon;da;sera,Papillon da sera
1689,intere;santi;manopola,intere S santi S S I manopola,Interessantissima;nopola,Interessantissima nopola
1690,dente;piccante;Leda;lame;tea;erta,STU dente S piccante A Leda L lame N tea P erta,Studentespi;canteal;dalla;mente;aperta,Studentespi canteal dalla mente aperta
1691,cime;va,B U cime va TA,Buci;meevata,Buci meevata
1692,re;di;brocca;mina,P re di brocca mina LI,Predibrocca;minimali,Predibrocca minimali
1693,latore;Reno;abili,latore N P Reno T abili,Latore;nel;pronotabili,Latore nel pronotabili
1694,alte;coperte;fon,alte R coperte L E fon O,Alterco;per;telefono,Alterco per telefono
1695,para;intere;icona;zio,IM para RE intere S icona zio NI,Imparare;interessicona,Imparare interessiconaizioni
1696,loro;rea;re,S loro rea RI DE re,Solorere;a;ridere,Solorere a ridere
1697,agave;gente,M agave G gente,Maga;veggente,Maga veggente
1698,sfrontata;rada;accetta,BA sfrontata D U rada accetta RE,Basfro;nata;da;duraccettare,Basfro nata da duraccettare
1699,fa;caraffa;etti,AF fa TI caraffa NN etti,Affaticar;affannetti,Affaticar affannetti
1700,ripa;est;ante,GA ripa est A NC ante,Gari;pea;s;tancante,Gari pea s tancante
1701,in;credenza;bilia;mici,in credenza bilia mici,Incredenzabili;amici,Incredenzabili amici
1702,verso;tenere;amico;lessi,DO verso S tenere S amico MP lessi,Dover;sostenere;samì;complessi,Dover sostenere samì complessi
1703,ibisco;nere;re,V ibisco nere G re CA,Vibi;scone;regreca,Vibi scone regreca
1704,rana;Ra;asso,ING rana G Ra asso SO,Ingranagra;assososo,Ingranagra assososo
1705,nume;Idra;pelli,nume R OS Idra P pelli,Numerosi;drappelli,Numerosi drappelli
1706,steno;pera;tiara,MO steno M pera tiara TE,Mosten;operatiar;a;rate,Mosten operatiar a rate
1707,lord;sale;Era,lord IO sale TT Era,Lordiosa;lettera,Lordiosa lettera
1708,esili;auto,esili auto,Esilia;utoto;entro,Esilia utoto entro
1709,Po;per;tori,Po per A tori,Pope;ratori,Pope ratori
1710,arti;lario;etti,P arti CO lario G G etti,Particolari;oggetti,Particolari oggetti
1711,stole;eroe;Cassio,PA stole GG eroe Cassio N TE,Pasto;leggero;e;casionte,Pasto leggero e casionte
1712,pesca;sardina;sella;luccio,COP pesca sardina sella TE MA luccio,Coppe;Scasardi;nasellate;maluccio,Coppe Scasardi nasellate maluccio
1713,baco;radi;va;coro,AL baco A radi va S coro SSI,Albacora;di;Vasco;Rossi,"""Albacora"" di Vasco Rossi"
1714,alari;amaretto,S C alari NF amaretto,Scala;rinamaretto,Scala rinamaretto
1715,apri;morsa;di;Pi;randello,L apri morsa di Pi randello,La;prima;morsada;di;Pirandello,La prima morsada di Pirandello
1716,loro;mici,S loro T O mici,Soloro;tomici,Soloro tomici
1717,lesa;tosta;ode;eco,lesa T tosta I ode LL eco SE,L;esatto;staiò;delle;cose,L'esatto staiò delle cose
1718,fonti;dispensatore;granfondo,fonti N dispensatore A granfondo TA,Fontind;esp;ondor;euforica,Fontind esp ondor euforica
1719,van;da;Gina,V I van da Gina N TE,Vivanda;gignante,Vivanda gignante
1720,ghibellini;rosa,RI ghibellini ET rosa,Righ;iellinieta,Righ iellinieta
1721,super;Bachi;amo;esca,super Bachi E S amo R esca,Superba;chiesa;moresca,Superba chiesa moresca
1722,ave;anta;mura,ave R T anta P RE mura,Aver;tanta;premura,Aver tanta premura
1723,porta;anice,porta F anice,Porta;fanice,Porta fanice
1724,isole;osti,isole L L osti C K,Isole;lello;stick,Isole llo stick
1725,Pitt;rafia;Ming,Pitt U rafia M Ming A,Pittura;famminga,Pittura famminga
1726,avidi;stie;con;mici,GR avidi SSE stie con O mici,Gravi;dissesti;economici,Gravi dissesti economici
1727,Verdi;rossi;giallo,V I Verdi G rossi giallo FF,Viver;di;grossi;giall,Viver di grossi giall
1728,oca;re;risi,GI oca re A risi KO,Giocare;a;risiko,Giocare a risiko
1729,idra;icona,idra UL icona NO,Idraulico;nano,Idraulico nano
1730,mappa;toro;busto,mappa toro busto,Mappato;robusto,Mappato robusto
1731,pera;ree;colo;covo;Erie,O pera TO ree colo G I covo L Erie,Operatore;ecologico;voleriere,Operatore ecologico voleriere
1732,Asti;Io;SOS,F Asti D Io SOS PAM,Fastidioso;spam,Fastidioso spam
1733,Ontario;onde,M Ontario N OS onde,Monton;tonsonde,Monton tonsonde
1734,oca;Lem;sardina,L oca Lem AN sardina TO,Locale;mansardino,Locale mansardino
1735,astro;nidi;aia,L astro nidi P I ET aia,Lastroni;di;pietra;iai,Lastroni di pietra iai
1736,Saba;ode;poli,IL Saba T ode L poli,Il;Sabato;del;Poli,Il Sabato del Poli
1737,arco;Boccia;corsia;gente;esca;periti,M arco RE Boccia C corsia R gente RO esca periti O,Marco;Reboc;Ciccor;Siargente;R;Oescaperì,"Marco, Reboc, Ciccor, Siargente R Oescaperì"
1738,ante;cometa;dotto,GIG ante S cometa NO dotto,Gigantesco;metanodotto,Gigantesco metanodotto
1739,re;dottore;nati,IR re dottore FA nati C O,Irredottore;fanatico,Irredottore fanatico
1740,per;Ra,per TU Ra U SO,Perturba;usoso,Perturba usoso
1741,catinella;eco;mici,MER catinella N eco N O mici,Mercati;nel;lanonomici,Mercati nel lanonomici
1742,Erie;dinari,VOL Erie R dinari,Volerieri;dinari,Volerieri dinari
1743,ferma;gamba;manzi,AF ferma gamba manzi ERI,Affermaga;manzieri,Affermaga manzieri
1744,Pan;astro,Pan C astro FA,Pancasta;rofa,Pancasta rofa
1745,Erie;rari,VOL Erie rari O,Volerierar;Iorio,Volerierar Iorio
1746,est;teglia;mori;palla,D est A teglia mori S palla NO,D;estate;gli;amori;spallano,D'estate gli amori spallano
1747,aro;nera,M aro nera TA,Maro;nerata,Maro nerata
1748,papi;onde;ode,papi L L onde M ode,Papillon;démodé,Papillon démodé
1749,erma;zio;onda,AFF erma zio NE INF onda,Affermazione;infondata,Affermazione infondata
1750,sonar;mora,VI sonar mora TI,Vis;onarmorati,Vis onarmorati
1751,chiavi;Teseo;ladro,S chiavi Teseo ladro GA,Schiavi;teseo;ladroga,Schiavi teseo ladroga
1752,lava;lesina;anche;oche;dispensa;ile,lava R O lesina anche C I oche E I N dispensa B ile,L;avaro;lesina;anche;ciò;che;è;indispensabile,L'avaro lesina anche ciò che è indispensabile
1753,lastra;aperto;area;sa,lastra D aperto RN area C A sa,La;strada;per;tornare;a;casa,La strada per tornare a casa
1754,riso;antenne,MA riso V antenne,Maris;ovantenne,Maris ovantenne
1755,mele;Dante;ali,mele N Dante N ali TA,Melenda;tenalita,Melenda tenalita
1756,Cara;eco;Lazio,Cara N T eco Lazio NE,Caranteca;lazionale,Caranteca lazionale
1757,mani;star;epe;lessi,mani F E star epe RP lessi TA,Manifestare;perplessità,Manifestare perplessità
1758,Fo;Pan;idi;cosce,Fo S Pan P idi ES cosce SI,Fospan;pidies;c;oscesi,Fospan pidies c oscesi
1759,perso;attiva,perso N A C attiva,Persona;cattiva,Persona cattiva
1760,bar;rare,S bar LLE rare,Sbarl;lerrare,Sbarl lerrare
1761,squalo;ali,squalo N TR ali,Squal;otrali,Squal otrali
1762,torre;manti,U torre manti C I,Utorr;e;mantici,Utorr e mantici
1763,Ares;collane;venatura,F Ares C I collane venatura LE,Fare;sci;colla;neve;naturale,Fare sci colla neve naturale
1764,amo;remo;ori,S amo KE remo T ori,Samokere;m;otori,Samokere m otori
1765,boa;Gea;dotto,boa Gea dotto,Boagea;do;Tto,Boagea do Tto
1766,fa;volo;VI;eco;aghi;tee;aghi,fa volo VI RI eco N M aghi FA tee DR aghi,Favolovi;riecon;mag;hifat;eedr;a;ghi,"Favolovi riecon mag hifat, eedr a ghi"
1767,top;loto,FOL top loto NE,Folto;plotone,Folto plotone
1768,ave;latte;albero,ave R E latte albero NZA,Avere;l;attesa;lebronza,Avere l'attesa lebronza
1769,maniero;mani,RO maniero mani NE,Romani;e;romane,Romani e romane
1770,Pollastri;tea;mento,Pollastri N tea L I mento,Pollastri;tealimento,Pollastri tealimento
1771,pirati;azione,N O R pirati TU azione,Norpira;tituazione,Norpira tituazione
1772,orbo;tese;re,S orbo tese V E re,Sorbotesi;severe,Sorbotesi severe
1773,mais;urna,SA mais TT urna,Samaì;sturna,Samaì sturna
1774,la;rovo;Erie,la V O rovo L Erie,Lavoro;voleriere,Lavoro voleriere
1775,lord;oche;rima;neve;lato,lord oche rima neve lato,Lordoche;rim;anevel;ato,Lordoche rim anevel ato
1776,mesi;papavero;cane,RI mesi CU papavero S cane,Rime;sicupa;paveroscan,Rime sicupa-paveroscan
1777,sardina;rimedi;Eva,RI sardina N T rimedi Eva LI,Risardi;nantri;medievali,Risardi nantri medievali
1778,partigiana;Ra,partigiana P U Ra,Partig;iana,Partig iana
1779,cava;lidi;risi,cava L lidi F risi A,Cavalli;di;Frisia,Cavalli di Frisia
1780,arco;ocarina,BI arco NT ocarina,Biarco;tocar;Ina,Biarco tocar Ina
1781,pioggia;rea;in,S pioggia rea S in I,Spioggiare;asini,Spioggiare asini
1782,idra;teste,idra N teste S O,Idrante;steso,Idrante steso
1783,dive;re;tino,C A dive LT re N tino,Cadivelt;re;mentino,Cadivelt re mentino
1784,Arione;dati,M Arione S O L dati,Mariò;Nesoldi,Mariò Nesoldi
1785,Wellington;scola;Dina;tino,Wellington O RE scola Dina C EN tino,Wellington;ore;scoladina,Wellington ore scoladina
1786,molo;dotto,PO molo dotto NE,Pomolo;d;ottone,Pomolo d'ottone
1787,lava;padella;in;coppia,lava M padella M in AS coppia TA,La;vampa;della;mina;scoppiata,La vampa della mina scoppiata
1788,oziosi;ossa;teiera,N oziosi G R ossa S teiera,Nozi;osi;grossa;steiera,Nozi osi grossa steiera
1789,ami;Diana;denti,ES ami N Diana LU denti,Esaminar;dal;udenti,Esaminar dal udenti
1790,al;parata;venti,SP al parata venti,Spalpa;rataventi,Spalpa rataventi
1791,Talia;luci;geni,MOR Talia L luci N O geni,Mortali;allucinogeni,Mortali allucinogeni
1792,orchi;reo;Liv,T orchi A reo Liv E,Torchiare;olive,Torchiare olive
1793,automa;gomito,C automa N gomito,Cauto;mangomito,Cauto mangomito
1794,rotti;danno,FU rotti FA danno,Furot;ti;fa;danno,Furot ti fa danno
1795,diesis;legge;mente;ala,BI diesis legge R mente S ala TA,Bidiesis;leggermente;salata,Bidiesis leggermente salata
1796,orchi;orate,B orchi E D orate,Borchie;dorate,Borchie dorate
1797,tra;Diana;menti,tra T T Diana P R I menti,Tratti;dian;aprimenti,Tratti dian aprimenti
1798,intere;medaglione;tali;ari,"intere S medaglione VI, tali B R ari E",Interessmeda;glione;vitali,Interessmeda glione vitali
1799,colo;epa;squali;coperte;ciocco;lato;dente,colo M B epa squali R I coperte D I ciocco lato F ON dente,Colombe;pasquali;ricoperte;di;cioccolato;fondente,Colombe pasquali ricoperte di cioccolato fondente
