,word_guesses,first_pass,solution_words,solution
1522,fari;armadio;ree,A F fari armadio R ree S I,Affarar;madiorreesi,Affarar madiorreesi
1523,su;Anna;mici,su D I Anna mici E,Sudiani;amicie,Sudiani amicie
1524,cola;per;cola,S cola RO: S per I cola to,Scolaro;spericolato,Scolaro spericolato
1525,col;tre;di,col tre di LI,Coltre;di;liberty,Coltre di liberty
1526,Parigi;aghi,PU Parigi ROV aghi,Pupari;girovaghi,Pupari girovaghi
1527,con;mina,TE con mina LI,Tecnon;minali,Tecnon minali
1528,sarcofago;sai;Siri,sarcofago S sai P O Siri,Sar;cofag;ossaiposi,Sar cofag ossaiposi
1529,soli;ginestra;mici,soli ginestra mici,Soligine;stremi,Soligine stremi
1530,Ra;ori;ciocco,G Ra I ori C ciocco,Graiori;cicocco,Graiori cicocco
1531,arabi;osse,M arabi M osse,Marba;misse,Marba misse
1532,Tosca;dottore;ante,MO Tosca dottore M B ante,Motosca;dottorate,Motosca dottore MB ante
1533,Ra;ostile,P Ra R ostile,Parrosto;stile,Parrosto stile
1534,cagliese;re,VER cagliese BE re,Vercagli;se;bere,Vercagli se bere
1535,mori;arti,IS mori arti STI,Imorirar;tistì,Imorirar tistì
1536,collo;ala;Pippo,collo QU I ala Pippo NNI,Colloquial;ala;i;ponni,Colloquial ala i ponni
1537,ricca;David;raffica,C ricca David IT raffica NTI,Crisca;d;aviti;rafficanetti,Crisca d'aviti rafficanetti
1538,orma;Gnomo;Trani,F orma G Gnomo S Trani,Formaggi;montarani,Formaggi montarani
1539,Rabat;agli;ape;est;sardino,AU Rabat T agli ape R R est sardino RA,Aura;battaglia;per;resta;di;nora,Aura battaglia per resta di nora
1540,pera;lettere,O pera lettere RIA,Opera;lettereria,Opera lettereria
1541,via;vere,S E R via AL D O vere,Servi;aldo;ve;revere,Servi aldo ve revere
1542,gente;rane,PUN gente B rane,Pungente;brana,Pungente brana
1543,assi;sole;cane,A L assi sole T OS cane,Alassi;solo;toscane,Alassi solo toscane
1544,colt;Po;mas,RU colt S Po mas E,Rucolo;tp;omasese,Rucolo tp omasese
1545,ape;valle;bimbo;leone,UNI ape valle R E bimbo PO leone,Uniapeva;levalterebbo;le;onerone,Uniapeva levalterebbo le onerone
1546,cagliese;pesata,PAS cagliese pesata RO,Pasca;gli;sepesato,Pasca gli sepesato
1547,setter;asso;netti;pellegrina;Diz,setter asso netti pellegrina Diz,Settar;as;settipellegrina,Settar as as settipellegrina
1548,lame;tesi;tre;oche;assi;amo,lame N tesi N U tre oche assi MI LI amo,La;mente;si;nuture;oc;ha;si;misiliamo,La mente si nuture oc ha si misiliamo
1549,tre;orme;con;per;ale,L I tre orme con per N ale,Litre;monumentale,Litre monumentale
1550,lati;Edison;Edo,lati Edison Edo,Latiedi;on;esodò,Latiedi on esodò
1551,Libia;orto,A Libia CC orto,Alibi;accorto,Alibi accorto
1552,lava;arame,lava L P arame A,La;val;paramea,La val paramea
1553,arca;est;coppie,F arca N est coppie D I,Far;canest;copie,Far canest copie
1554,rovere;neve,P rovere neve RDE,Provere;vere,Provere vere
1555,guida;oca;nari,STI guida LL oca nari N O,Stiguid;alla;canario,Stiguid alla canario
1556,via;ori,STI via LOG ori,Stivai;logo;rioni,Stivai logo rioni
1557,arma;Taranto,S arma GNI Taranto,Sarmag;n;Italia;rantò,Sarmag n'Italia rantò
1558,rovi;Eva,D U rovi Eva PO,Duro;violapo,Duro violapo
1559,letti;pirati,CU O letti S pirati,Cuole;tisipirati,Cuole tisipirati
1560,di;onda,di LL onda IT,Dillonda;in;data,Dillonda in data
1561,bus;lino;otto;bruti,RO bus lino S otto bruti NO,Robusli;nostro;tò;brutino,Robusli nostro tò brutino
1562,di;in;tonto;soma,di in tontoo soma,Dintonto;soma,Dintonto soma
1563,nere;sostegno,CHI nere sostegno ME,Chinere;sole;gnome,Chinere sole gnome
1564,nata;re;Ra;re,U nata P re Ra ICA re UR,Una;tappa;reali;au;reur,Una tappa reali au reur
1565,daga;mi;la,VI daga mi G EL la,Vidag;amigella,Vidag amigella
1566,angelo;ceri;leva,AM angelo C ceri leva TE,Amang;ecoce;rilevate,Amang ecoce rilevate
1567,Taranto;rea;tine,S Taranto rea BI tine R I,Starantore;abiti;neri,Starantore abiti neri
1568,posta;azze,DI posta G azze,Diposta;gažze,Diposta gažze
1569,tea;rovo,AR tea C rovo,Arteac;rovocò,Arteac rovocò
1570,ali;bradipo;odori,U N ali B bradipo M odori,Una;libra;di;pomodori,Una libra di pomodori
1571,gigli;pera,RI gigli ET pera,Rigi;gilettera,Rigi gilettera
1572,la;est;nemici,la B est TO nemici DI,Laboratorio;micidio,Laboratorio micidio
1573,ari;scafo,C ari scafo VI,Carisca;fovi,Carisca fovi
1574,tuba;nevi;zia,TI tuba N nevi zia LE,Titubanne;visionale,Titubanne visionale
1575,letti;basi;di;mare;in,letti basi di mare in,L;ettibas;di;marien,L'ettibas di marien
1576,munizioni;tre;aghi,munizioni S tre aghi N E,Munizioni;se;traghine,Munizioni se traghine
1577,stuoia;micia,DI stuoia micia TA,Dis;uiomicicata,Dis uiomicicata
1578,opera;tiari;tini,opera tiari tini,Opera;tiranti,Opera tiranti
1579,oggi;oca;inciso,J oggi N oca inciso NA,Joggino;ca;in;ci;sona,Joggino ca' in ci sona
1580,porta;dito,EM porta dito RI,Empo;t;additori,Empo tadditori
1581,onde;attivi;sacri,N onde C attivi E S sacri,Non;decat;vive;sacri,Non decat vive sacri
1582,colo;conca;caro;odori,colo NN A conca PI caro odori CO,Colonna;con;capiaro;odorico,Colonna con capiaro odorico
1583,radica;papa;col,GA radica M papa col TI,Gara;di;campapà;colti,Gara di campapà colti
1584,sarta;tori;are,U sarta Z tori L G are,Usar;tasti;rigare,Usar tasti rigare
1585,in;scacchi;ante,in CA scacchi IS O L ante,Incascacchi;isolante,Incascacchi isolante
1586,tre;boicottaggio;lioni,MOS tre boicottaggio PO lioni CI,Mostre;boi;cattagio;popolionici,Mostre boi cattagio popolionici
1587,ora;detta;legge,MOT ora detta legge RA,Motoradetta;leggera,Motoradetta leggera
1588,naso;ritirati;anello;etto,U naso RP ritirati N anello V etto,Una;sorpriterà;tina;lovetto,Una sorpriterà tina' lovetto
1589,onde;esca,B I onde D esca,Bionde;desca,Bionde desca
1590,rime;sedie;grim,rime S sedie M I grim I,Rimesse;di;emigrimi,Rimesse di emigrimi
1591,onde;tori,IM M onde P tori,Immondo;pentori,Immondo pentori
1592,Garda;zio;nero,PA Garda zio nero SI,Pagar;dazi;onerosi,Pagar dazi onerosi
1593,con;tre;sta;su;erba,con tre I sta su P erba,Contrese;superba,Contrese superba
1594,con;Casablanca;arpa;orbi,con Casablanca I O N arpa N T orbi,Concasabl;anarpatorbi,Concasabl anarpatorbi
1595,agli;rete;edile,T agli rete ST edile GNA,Taglire;teste;di;legna,Taglire teste di legna
1596,assi;sole;tane,A L assi sole L O N tane,Alassi;solo;lontane,Alassi solo lontane
1597,oro;di;Edo,B oro di Edo,Borro;diedeo,Borro diedeo
1598,neri;Renato;parrocchia,MI neri I Renato parrocchia I,Minerieri;natoro,Minerieri natoro
1599,con;tende;ananas,con tende R S ananas TTI,Contendersa;nastranti,Contendersa nastranti
1600,Parigi;chiari,SI Parigi A C chiari,Sipari;già;chiari,Sipari già chiari
1601,biliardo;Eva;ora,RA biliardo S Eva V ora,Rab;iar;di;sseva;lavoro,Rab iar di sseva lavoro
1602,eco;dosi;si;ave;tre,B eco N dosi si C E L ave R tre,Becondos;si;cie;la;vertre,Becondos si cie la vertre
1603,ara;arma;Eva;ritornati,P ara F arma C I Eva ritornati NE,Parafarmi;avertornate,Parafarmi avertornate
1604,ora;abile;regge,ING ora RN abile G regge,Ingorranbile;regge,Ingorranbile regge
1605,in;Audi;testo;da;la;lenza,in Audi testo RI da la O lenza,Inaudite;storie;da;Laolenza,Inaudite storie da Laolenza
1606,lama;ami,IL lama U F R ami,Ilama;uframici,Ilama uframici
1607,posto;piega;belli,P posto piega belli,Posto;pi;garebelli,Posto pi garebelli
1608,Taranto;colla;diva;ore,S Taranto RE colla NE diva L ore,Starantore;collane;di;valore,Starantore collane di valore
1609,rio;indi;dente;aro,T rio PP indi dente AM aro NO,Triop;indidiente;amarono,Triop indidiente amarono
1610,astaco;menti,IMP astaco menti ZI,Impasta;comenti,Impasta comenti
1611,Pi;cervi,Pi N cervi QU A,Pincervi;quarà,Pincervi quarà
1612,recite;scia,SO recite scia LE,Soreciti;escale;della,Soreciti escale della
1613,orate;astaco;perle,U orate LM astaco perle GNO,Uora;tel;mastoca;per;leggno,Uora tel mastoca per leggno
1614,cotte;nari,cotte R nari B I,Cottorna;i;ribi,Cottorna i ribi
1615,tini;arma,S tini arma NI,Stini;armamenti,Stini armamenti
1616,Berna;note;lesi,Berna R DI note lesi O,Bernardino;telessi,Bernardino telessi
1617,oliver;odi;in,M oliver T odi V in,Moliver;todivin,Moliver todivin
1618,mani;cose;nato,mani L I cose M I nato,Manilico;sominato,Manilico sominato
1619,Asti;remo;Agrippa,B Asti remo N TR Agrippa,Bastire;montagrippa,Bastire montagrippa
1620,riva;onde;re,E riva TI onde ME re,Erivazione;di;memore,Erivazione di memore
1621,ale;divi;vi;re;ave,F ale divi vi L re POP ave S E,Falendi;vi;lire;popa;vespese;lare,Falendi vi lire popa' vespese lare
1622,mitra;reo;colt,PE mitra reo N colt E,Pemiti;reare;oncolte,Pemiti reare oncolte
1623,otto;tuniche;asse,R I otto tuniche NG asse,Rottoti;unchengasse,Rottoti unchengasse
1624,con;corda;zii;nera,con corda R E zii nera RIO,Concordare;in;erario,Concordare in erario
1625,Berna;olive;nera,TA Berna C olive nera TI,Tabernacoli;venetati,Tabernacoli venetati
1626,rio;rotti;aro,CU rio rotti M aro TTI,Curioro;triti;marotti,Curioro triti marotti
1627,faccia;rotta;lati;ciocco;odi;mani,faccia rotta I lati C ciocco N D odi D O mani,Facciar;otta;i;latici;coc;ondò;di;domani,Facciar otta i latici coc ondò di domani
1628,asso;etti;orchi,C asso N etti S P orchi,Cassonetti;sporchi,Cassonetti sporchi
1629,semina;su;stia,semina RI su SC stia,Seminarsi;uscistia,Seminarsi uscistia
1630,si;Edipo;Coco,IN si DI Edipo Coco NTO,Insiedi;di;poco;conto,Insiedi di poco conto
1631,ori;di;Maradona,ATT ori di Maradona,Attori;dimaradona,Attori dimaradona
1632,astaco;stinto;colo,M astaco stinto colo RE,Mastaco;stintocolore,Mastaco stintocolore
1633,squalo;dito;dame,squalo T O dito R dame,Squalo;to;ditordame,Squalo to ditordame
1634,curato;noci,S curato R noci,Scuri;toronici,Scuri toronici
1635,pie;sci;ali,pie N sci T ali A,Piensci;ta;liala,Piensci ta liala
1636,cap;su;posta,cap su posta RE,Capsupost;are,Capsupost are
1637,astaco;riso;ali,V astaco NT riso C I ali,Vasta;conter;sciali,Vasta conter sciali
1638,viti;resta;ante,S viti resta M P ante,Svitista;e;stampante,Svitista e stampante
1639,usci;sciolto;nere,R I usci sciolto T T E nere,Riusci;si;coltterne,Riusci si coltterne
1640,zampogna;soggiorno;scuri;pianta;bus;mine;leva;litri;denti,LU zampogna GAN soggiorno scuri T AP pianta bus L L A R mine leva L L litri denti NE,Luza;pomogna;gan;soggiorno;scurità;prima;banda;nella;rilevate,Luza pomogna gan'soggiorno scurità prima banda nella rilevate
1641,onde;esca,S onde D esca,Sonda;desca,Sonda desca
1642,coppie;re,coppie G U re,Coppa;greca,Coppa greca
1643,arpe;onde,S C arpe S F onde,Scarpe;sfonde,Scarpe sfonde
1644,colo;capo;ale,colo NI DI capo R ale,Colonì;di;caporale,Colonì di caporale
1645,tino;tini,RU tino T tini,Rutin;o;tintini,Rutin o tintini
1646,lastra;azze;vati,lastra T azze L vati C A,L;astra;tazzelvata,L'astra tazzelvata
1647,acidi;amare;alati,B acidi D amare G alati,Bacì;di;dama;regalati,Bacì di dama regalati
1648,qui;resta;nato,R qui resta GIO nato,Rquista;regionato,Rquista regionato
1649,avo;posta;conta,F avo posta C conta T E,Favoposta;contate,Favoposta contate
1650,tre;pini;in;ceri;menta,M O S tre pini R in A ceri menta LI,Mostre;pi;nirina;cerimentali,Mostre pi nirina cerimentali
1651,nani;Robin,nani DE Robin SE,Nanidero;inse,Nanidero inse
1652,su;per;liquefatto,su B S per I liquefatto,Sub;periliquefatto,Sub periliquefatto
1653,sciarpa;omini,MA sciarpa S C omini,Massi;parascomini,Massi parascomini
1654,alci;pini,alci S pini NA,Alcisp;iniana,Alcisp iniana
1655,ree;teda;rio,T ree N teda VO rio,Treentade;a;vorio,Treentade a' vorio
1656,re;ora;lepri;nodi;tra;asce,E re B ora lepri E nodi S tra asce ON I,Ereborale;preen;di;strapasceoni,Ereborale preen di strapasceoni
1657,Messico;tesi,COM Messico R tesi,Commessi;cortesi,Commessi cortesi
1658,tra;liscio;tesa;pera;chiave;asso,tra liscio tesa pera chiave asso,T;rali;sciò;tesa;perachiave,T rali sciò tesa perachiave
1659,raffica;tino;alberghi,T raffica N tino alberghi DI,Traficanti;no;alberghi,Traficanti no alberghi
1660,ceri;timo;menta,IN ceri N timo menta NEI,Incertini;momentanei,Incertini momentanei
1661,tre;tese,MOS tre NE tese,Mostre;ne;tetese,Mostre ne tetese
1662,est;guida;astri,TR est I guida L L astri,Tre;studi;gallastri,Tre studi gallastri
1663,nero;porta;mitra;cotte,nero porta mitra cotte,Nerop;tratta,Nerop tratta
1664,perla;cibo;si,perla cibo si,Per;lacciosi,Per lacciosi
1665,fili;nari;peri,CON fili O nari C A peri,Confilionari;caperi,Confilionari caperi
1666,Varese;qui;Michele,Varese SOR qui Michele TO,Vare;sorgimicheleto,Vare sorgimicheleto
1667,daini;zia,S FI daini zia TA,Sfida;iniziatà,Sfida iniziatà
1668,ramo;radice,T ramo radice NA,Tr;amo;rad;in;cena,Tramo' rad in cena
1669,Qui;dati;posta;in;uomo,Qui dati posta in D uomo,Quidatiposta;in;duomo,Quidatiposta in duomo
1670,sarcofago;conta,FIA sarcofago C conta TA,Fiasco;favoloconta,Fiasco favoloconta
1671,su;onde,NA su F F onde,Naso;uffonde,Naso uffonde
1672,miss;nari;si,miss IO nari N E si,Missionari;nesì,Missionari nesì
1673,anitre;lama,V anitre lama TTO,Vani;trelami;at;tto,Vani trelami atto
1674,arussi;astuti,T arussi astuti,Tarus;istuti,Tarus istuti
1675,sumeri;belli,C L sumeri belli,Clusme;ribelli,Clusme ribelli
1676,lepri;tori;pere;di;antenne,N O lepri T tori M A pere N di antenne,Nole;prittori;mapere;dannantine,Nole prittori mapere dannantine
1677,con;asce;duna,con asce RA duna TO,Conasce;radunato,Conasce radunato
1678,rete;dente;erba,U rete dente EA C erba,Ure;tedente;e;acerba,Ure tedente e acerba
1679,nome;posta;erma,U nome posta F F erma,Un;omoposta;affermata,Un'omoposta affermata
1680,biscotti;Eva;Ra,biscotti N T Eva Ra NE,Biscottine;variarane,Biscottine variarane
1681,papi;onde;ode,papi L L onde M ode,Papillò;demode,Papillò demode
1682,ago;lava,ago lava RO,Agolav;a;roso,Agolav'a roso
1683,ante;nere;eco;sei;polo;in,M ante nere L eco sei polo in E,Mantener;le;cose;in;Poline,Mantener le cose in Poline
1684,va;con;ori,DE va con RI T ori,Devaconi;tratori,Devaconi tratori
1685,Rotterdam;conte;arti;sale;raggio,Rotterdam ALE conte TIU arti R sale R LT raggio SI,R;ot;ter;dam;aleconti;uart;irar;salteraggiosi,R otterdam aleconti uart irar salteraggiosi
1686,ora;rare,S ora LLE rare,Sorà;llerare,Sorà llererare
1687,inidi;geco,CR inidi geco NE,Cringide;gocenè,Cringide gocenè
1688,ante;biliardo;rami,F ante biliardo TU rami T E,Fantebiliar;do;turma;italiana,Fantebiliar do turma italiana
1689,tra;rissa;alci;Talia,tra D rissa R U alci Talia NO,Traddi;sassu;al;citaliano,Traddi sassu al citaliano
1690,Taranto;rea;tigri;aratro,S Taranto rea BI tigri F F aratro,Starantore;abiti;griffarato,Starantore abiti griffarato
1691,fa;Ande,fa L Ande SE,Fal;andese,Fal andese
1692,remo;gale,A remo gale NO,Are;mogaleno,Are mogaleno
1693,zio;redini;oli,A zio redini N G oli,Aziore;d;ingoli,Aziore d'ingoli
1694,astaco;est;ali,F astaco L est I ali,Fasta;colestiali,Fasta colestiali
1695,Casablanca;taglia,A SP Casablanca taglia,ASPa;scablanca,ASPa scablanca
1696,Ra;nono,C Ra nono TI,Crani;nono;tio,Crani nono tio
1697,ori;Arles;peri;sci;zia,VAL ori ZZ Arles peri E N sci zia LE,Valorizzare;l;esperimenti;scientifici,Valorizzare l'esperimenti scientifici
1698,ratto;arpa;orbe,ratto P P arpa N T orbe,Rattopar;patronore,Rattopar patronore
1699,ode;alci;liquefatto,GR ode alci O C liquefatto,Grodale;ci;ocliquefatto,Grodale ci ocliquefatto
1700,remi;rade;est,A R remi NI G rade est TO,Arremi;nigra;deestò,Arremi nigra deestò
1701,arabi;verde;mente;serva,PR arabi GO verde mente OS serva TA,Prarba;goverdemente;osservata,Prarba goverdemente osservata
1702,re;lentamente;con;uova,re lentamente con uova,Relen;ta;tené;conova,Relen ta tené conova
1703,sella;col;ricette,sella col ricette,Sellaro;critte,Sellaro critte
1704,amo;redi;ali,L amo redi T ali A,La;more;di;talià,La more di talià
1705,nave;Loira;conte;abile,U nave RIT Loira conte S T abile,Una;verità;loricontesta,Una verità loricontesta
1706,nero;tea;cavallo,U nero LI tea cavallo RDE,Un;eroli;tecav;allore,Un eroli tecav allore
1707,viso;volte;mori;disco;tino;musi;legge;remo,viso N O A volte R U mori disco R DAN tino musi C A legge R A IN remo,Vi;sono;a;volte;rumori;discordanti;nell';Italia;gregge;re;rane,Vi sono a volte rumori discordanti nell'Italia gregge re
1708,ritornati;dente;mani;Giona;orale,P ritornati dente D mani G Giona T T orale,Pritornait;dei;dmani;gionatortore,Pritornait dei dmani gionatortore
1709,sci;zia,FOR sci zia LE,Forsi;cialele,Forsi cialele
1710,perso;lesa;Agrippa,perso N A lesa NIT Agrippa,Personale;sinagrippa,Personale sinagrippa
1711,cono;erme;tiari,MIS cono S C erme R I tiari,Misconoscer;meriti;a;ri,Misconoscer meriti a ri
1712,canoe;orme,BA C canoe N orme,Baccano;enorme,Baccano enorme
1713,raffica;tea;stato,T raffica N tea RRE stato,Traficante;arrestate,Traficante arrestate
1714,alta;sarcofago;onda;are;do;verde;tra;re;amo;rosa,G alta sarcofago onda IN are A do verde CI tra re A LL amo rosa,Galtà;sarcofago;on;dina;re;aver;decoratrice;ira;malosà,Galtà sarcofago on dina re aver decoratrice ira malosà
1715,scalino;tori;liquefatto,ME scalino A tori OC liquefatto,Messali;no;atoricliquefatto,Messali no atoricliquefatto
1716,Po;scatola;liquefatto;daino,NI Po scatola CO C liquefatto daino NNI,Niposca;toccolice;fla;tadino,Niposca toccolice fla tadino
1717,duomo;antali;anello;tele;visi,IL duomo N antali VI anello I N tele visi O N E,Il;duo;monante;allavi;nel;onetelvisione,Il duo monante allavi nel onetelvisione
1718,assi;sole;tede;su,A L assi sole T tede L su D,Alassi;solotte;del;sud,Alassi solotte del sud
1719,stie;orti;nona,G stie orti nona,Gstie;o;trinona,Gstie o trinona
1720,oro;navi;russe;Enza;sol;Rodano;Talia,C oro navi russe Q U Enza I sol A T Rodano I Talia,Coronavir;esquenza;isolato;da;notià,Coronavir esquenza isolato da notià
1721,onde;zaino;con;corda,onde N A zaino con corda TE,Ondea;nazione;con;cordate,Ondea nazione con cordate
1722,rada;Garda,O rada Garda TI,Oradagar;dati,Oradagar dati
1723,ape;ante;coni;odori,C ape S ante coni P O M odori,Capesante;con;i;pomodori,Capesante con i pomodori
1724,iri;pari;agli;agli;pani,iri pari D agli S B agli COM pani,I;ripari;dagli;sbagli;compani,I'ripari dagli sbagli compani
1725,ape;scaglie;mora,L ape NU scaglie mora TA,La;pen;us;scagliemora,La pen-us scagliemora
1726,stuoia;rosa,RI stuoia B rosa,Ristu;obroosa,Ristu obroosa
1727,tino;osa,AL tino DI osa,Alti;nodiosa,Alti nodiosa
1728,Sam;Edipo;ree,E Sam Edipo R ree SE,Esame;di;porreese,Esame di porreese
1729,Acropoli;per,Acropoli per A,Acro;poli;pera,Acro poli pera
1730,Tom;Diana;nero,Tom O RI Diana nero E,Tomori;d;anerone,Tomori d'anerone
1731,rive;remo;redo;menti,S rive remo redo C U menti,Srivemerore;documenti,Srivemerore documenti
1732,sitar;Po,ESO sitar IM Po,Esosit;arimpo,Esosit arimpo
1733,sedie;lega;sci;abile,CA sedie lega N sci MI T abile,Case;di;eleganza;cinematicabile,Case di eleganza cinematicabile
1734,mas;tris;mori;velo,A R mas S tris mori velo TO,Armas;strisci;morivelo,Armas strisci morivelo
1735,Ticino;Saona;lese,GI Ticino ST Saona G lese,Gitticino;sasonale,Gitticino sasonale
1736,Ettore;tre;con,Ettore tre con I,Etto;r;etrecon,Ettorr'etrecon
1737,pira;tender;aperto,pira tender ROM aperto MA,Pirante;der;roma;perto,Pirante der roma perto
1738,naso;Rabat;sta,U naso NO Rabat O sta,Una;sonora;battosta,Una sonora battosta
1739,chilo;ode;ami;vipera;distese;remi;Ero,chilo RT ode L L ami vipera MA SA distese MP remi S Ero,Chi;l;oro;della;mipe;ripa;masa;distese;premisi,Chi l'oro della mipe ripa masa distese premisi
1740,tori;Coco,COS tori Coco NTO,Cost;ori;coco;noto,Cost ori coco noto
1741,lumi;con;in,lumi L E con V in O,L;umile;convinto,L'umile convinto
1742,re;Taro;rapace,P re Taro V E rapace,Pretar;on;vera;pace,Pretar on vera pace
1743,vani;mi,COR vani mi TI,Corva;nimiti,Corva nimiti
1744,teca;amo,teca LL amo DA,Tec;alla;moda,Tec alla moda
1745,ora;scia;evasi,R ora scia R evasi,Rorasciare;vasi,Rorasciare vasi
1746,nei;aspo,I nei NG aspo,Ienei;ngaspone,Ienei ngaspone
1747,disco;rio;Coco,UO disco DE rio Coco TTE,Uodi;scod;erio;cocotte,Uodi scod erio cocotte
1748,colo;tiari,colo L tiari I,Colo;litar;i;ri,Colo litar i ri
1749,ramo;toro;oca;tarsina,T ramo N toro SS oca R tarsina,Tramonto;rosso;cartersina,Tramonto rosso cartersina
1750,con;asce;mano,con asce R O mano,Conasce;romano,Conasce romano
1751,rete;ori,TUR rete TT ori,Turre;e;tetori,Turre e tetori
1752,naso;Rabat;Riad;orche;strale;Era,U naso NO Rabat TE Riad I orche strale G G Era,Una;sonora;battiera;di;orchestra;leggera,Una sonora battiera di orchestra leggera
1753,Lecce;Taranto;duna;tana,Lecce NTR ICA Taranto duna S OT tana,L;eccentri;catar;a;non;asotta,L'eccentri catar'a non asotta
1754,anta;tori;remo,C anta U tori IN remo,Cantautor;in;remo,Cantautor in remo
1755,oli;curati,LU oli S curati,Luolis;curatisti,Luolis curatisti
1756,in;cast;nemici,in cast nemici D I,Incasten;micidio,Incasten micidio
1757,do;oca;dio,do P IN oca STA dio,Dopino;cas;tadio,Dopino cas tadio
1758,dati;topi,SE dati topi,Se;datito;pio,Se datito pio
1759,Coco;tennista;tori,Coco M E tennista T tori,Cocoment;estatti,Cocoment estatti
1760,fanti;anitre;tina,RI C fanti GI anitre N tina,Ricfa;tingianitre;nentina,Ricfa tingianitre nentina
1761,oca;nidi;gente,I oca nidi S E R gente,I;ocandi;se;regente,I ocandi se regente
1762,bilia;Rabat;liana;va,GI bilia Rabat T AG liana va LE,Gibili;a;rattaglie;navale,Gibili a rattaglie navale
1763,scodella;ante,RO scodella V ante,Rosco;dellante,Rosco dellante
1764,tra;tasca;scialle;totem,tra tasca S scialle N totem PO,Tratassa;scia;lento;tempo,Tratassa scia lento tempo
1765,papi;onda;Era,papi L L onda S Era,Papillò;da;sera,Papillò da sera
1766,arco;neri;topi,B arco neri M topi A TO,Barcone;rimotopiato,Barcone rimotopiato
1767,Ente;anitre;Enza,M Ente anitre V Enza N,Mentane;trevenzan,Mentane trevenzan
1768,Pi;tre;Don,Pi tre Don EE,Piti;rendone,Piti rendone
1769,amante;tre;Cipro,amante M P A tre Cipro C A,Amantem;preticiproca,Amantem preticiproca
1770,astori;AIN;azza,L astori AIN P I azza,La;storia;in;Piazza,La storia in Piazza
1771,arto;ila,M arto ila NE,Martoli;aneline,Martoli aneline
1772,nemici;di;prete,S E nemici di prete STI,Sene;micidi;pretesti,Sene micidi pretesti
1773,cardi;anitre;lori,cardi G anitre C O lori,Cardigani;t;re;colori,Cardigani t re colori
1774,astaco;tris;tori,V astaco N tris tori CI,Vasta;contris;torici,Vasta contris torici
1775,larice;esche,FI larice D esche,Filar;icedeche,Filar icedeche
1776,Agatere;robusto,Agatere robusto,Agate;robust,Agate robust
1777,nata;tiari,nata N tiari M I,Nattani;a;rimi,Nattani a rimi
1778,basso;nido;ali,basso U nido O R N ali,Bassu;i;dolorani,Bassu i dolorani
1779,ali;topi;torero;Corsini,P ali topi T torero D I Corsini,Pali;to;pit;torero;didicorsini,Pali to pit torero didicorsini
1780,cappelle;remo;rete,S cappelle remo rete S TI,Scapparlemore;retesi,Scapparlemore retesi
1781,con;asce;pale,con asce P A pale,Conasce;papale,Conasce papale
1782,ravioli;Eros;etti,L A ravioli N Eros etti V E,Laravi;onerosettive,Laravi onerosettive
1783,staff;orbite,VA staff N F orbite,Vasta;frenbite,Vasta frenbite
1784,ali;code;picco;osa;Berna,V ali code L picco L osa N Berna RDO,Valico;del;piccolo;sa;Bernardo,Valico del piccolo sa Bernardo
1785,do;parola;asce,do M parola U TO asce,Domar;ola;utoasce,Domar ola utoasce
1786,teca;per,teca per T O,Tec;aperto,Tec aperto
1787,astaco;Tell;nati,P astaco N Tell I nati,Pastà;continentini,Pastà continentini
1788,re;Enzo;uovo,P re G Enzo N uovo,Pregenzo;nuovo,Pregenzo nuovo
1789,posta;gazze;teda;strali,DI posta gazze T teda U strali A,Diposta;gazzetté;d;Austria,Diposta gazzetté d'Austria
1790,nero;pane,nero RA M pane,Nero;rampané,Nero rampané
1791,arca;Coco;mento,S arca STI Coco M mento,Sarcastico;commente,Sarcastico commente
1792,rovo;scia;tra,P rovo scia U tra G I,Provocasi;utragi,Provocasi utragi
1793,mini;avversari,mini S T avversari d'I?!,Ministav;versari,Ministav versari
1794,asso;ananas;tine,V asso ID ananas T tine,Vassoi;da;nanasttine,Vassoi da nanasttine
1795,barbaro;nero,barbaro nero SSO,Barbaro;nero,Barbaro nero
1796,va;qui;scia,va SIR qui scia TI,Vasi;riquisciati,Vasi riquisciati
1797,anca;ascia,ST anca ING ascia,Stancà;ingascia,Stancà ingascia
1798,Trani;Eros;Agostino,S Trani Eros OL IT Agostino,Straniero;solitario,Straniero solitario
1799,spia;mesti,MU spia mesti C HE,Musi;amestiche,Musi amestiche
1800,nero;nero;Eros,nero I nero ID Eros SI,Nero;iner;od;erosi,Nero iner od erosi
1801,di;riso;solco,di PO riso L solco SI,Dipori;solcosci,Dipori solcosci
1802,sci;est;dame;tea;assi;orma;nidi;porta;zar;leva,RI sci R est U PI dame N tea L assi N F orma ZI O nidi M porta N zar I leva NTE,Riscreto;pensionate;alla;s;i;monarchia;levante,Riscreto pensionate alla i' monarchia levante
1803,faretra;stadi;latte,faretra stadi latte,Fare;trastudia;lat;tete,Fare trastudia latte
1804,lago;re,PA lago BE re,Palag;obe;rebe,Palag obe rebe
1805,navi;fionda;adipe;ara,U navi fionda M adipe S C ara,Una;vifio;nada;di;pescarà,Una vifio nada di pescarà
1806,Poe;rosa;datori,S Poe rosa T TE datori,Sporosa;tetedatori,Sporosa tetedatori
1807,geco;mente,T geco Z ZA mente,Tegezo;zazzamente,Tegezo zazzamente
1808,tra;asce;elette;Rio,S tra asce O N elette RA Rio,Straasceone;letterario,Straasceone letterario
