,word_guesses,first_pass,solution_words,solution
1496,fiumi;oste;gara,fiumi N oste A gara TA,Fiumino;sta;egara;tartarata,Fiumino sta egara tartarata
1497,badile;top;rotte;re,U badile T top E rotte NE re,Ubad;iletto;per;otteneré,Ubad iletto per otteneré
1498,aleta;avi,aleta S C avi,Ale;tascaVi,Ale tascaVi
1499,lisca;foro,A lisca foro TTO,Aliscàf;orotto,Aliscàf orotto
1500,gigante;ridicolo,gigante ridicolo RSE,Gigant;eridico,Gigant eridico
1501,ascia;bara;gazze,UN ascia L bara gazze TT A,Una;sciabara;gazzettata,Una sciabara gazzettata
1502,asce;sole;liane,A L asce sole I T A liane,Alasce;solei;taliane,Alasce solei taliane
1503,con;echi;zio,con D echi zio NE,Conde;c;hizione,Conde c'hizione
1504,pirati,VI pirati,VIP;irati,VIP irati
1505,cicerone;su;pera,RI cicerone su pera T I,Ricic;ero;neusperati,Ricic ero neusperati
1506,mostra;tori,mostra CI tori R I,Mostratori;rari,Mostratori rari
1507,Po;topo;A,Po R topo R A S E,Porto;porasenese,Porto porasenese
1508,cane;tre;leoni,cane S tre leoni N E,Canestre;le;oninine,Canestre le oninine
1509,tic;Torino,tic NTI Torino TO,Ticontitorio;noto,Ticontitorio noto
1510,Marino;in,Marino MA R in O,Mar;inomaro,Mar inomaro
1511,eredi;ha;bar;nate,OP eredi C ha bar S A N nate,Opere;di;Cicerone;barbarannate,Opere di Cicerone barbarannate
1512,trono;mazzini;rio,ME trono mazzini R A rio,Metro;nom;az;zinario,Metro nom az zinario
1513,creme;di;Cina,A creme di Cina,Acre;medicina,Acre medicina
1514,re;nano,CO P re TTA nano,Copre;tt;ananona,Copre tt ananona
1515,rana;esca;latte,B rana S esca R latte,Branase;scar;latteada,Branase scar latteada
1516,botte;antine;ano,botte S antine N G ano,Botte;santi;nega;nonno,Botte santi nega'nonno
1517,unti;ontano;Torino;uovo;arca,unti PO C ontano Torino N uovo DI M arca,Un;tipo;con;tanto tori;nonuo;di;marca,Un tipo con tanto tori nonuo di marca
1518,dadi;aroma,dadi L IC aroma NA,Dadilica;romanona,Dadilica romanona
1519,Rita;Eris;Otto,Rita NT Eris Otto,Ritantere;risotto,Ritantere risotto
1520,lettera;di,SA lettera di O,Salletter;adio,Salletter adio
1521,inca;sarta,R inca sarta RDI,Rincasar;tardi,Rincasar tardi
1522,fari;stipo;giacche,A F fari stipo R giacche S I,Affaristi;portagiacche,Affariisti portagiacche
1523,su;Eva;mici,su D I Eva mici E,Sudie;vamicie,Sudie vamicie
1524,cola;per;colato,S cola RO: S per I colato,Scolare;interessicolato,Scolare interessicolato
1525,cash;tre;Ci,cash tre Ci LI,Cashtr;è;cicilie,Cashtr è cicilie
1526,Parigi;aghi,PU Parigi ROV aghi,Pupari;girrovagli,Pupari girrovagli
1527,ref;mina,TE ref mina LI,Terefm;inaliani,Terefm inaliani
1528,bara;sai;astro,bara S sai P O astro,Bar;assai;poastro,Bar assai poastro
1529,soli;rosa;mici,soli rosa mici,Solirosa;mici,Solirosa mici
1530,rana;ori;ontano,G rana I ori C ontano,Granai;oricontano,Granai oricontano
1531,assiri;ossi,M assiri M ossi,Massi;rimossi,Massi rimossi
1532,Tosca;agente;ante,MO Tosca agente M B ante,Motoscaga;ente mban,Motoscaga ente mban
1533,Ra;ostile,P Ra R ostile,Prarro;stile,Prarro stile
1534,dama;re,VER dama BE re,Verdam;ab;ere,Verdam ab ere
1535,pirati;arti,IS pirati arti STI,Ispirati;artisti,Ispirati artisti
1536,collo;arco;Renato,collo QU I arco Renato NNI,Colloquiar;con;a;Renato,Colloquiar con a Renato
1537,ricca;David;raffica,C ricca David IT raffica NTI,Cricca;d;avidi;tirafficanti,Cricca d'avidi tirafficanti
1538,orma;reno;Trani,F orma G reno S Trani,Formagre;nostrani,Formagre nostrani
1539,Rabat;agli;ape;est;orata,AU Rabat T agli ape R R est orata RA,Aura;battaglia;per;restorar;a;Tara,Aura battaglia per restorar a Tara
1540,pera;lettera,O pera lettera RIA,Opera;letteraria,Opera letteraria
1541,via;vere,S E R via AL D O vere,Servi;aaldo;ve;revere,Servi aaldo ve revere
1542,gente;lacrima,PUN gente B lacrima,Pungente;balsamo,Pungente balsamo
1543,asce;sole;cane,A L asce sole T OS cane,Alasse;solo;toscane,Alasse solo toscane
1544,spada;Po;barca,RU spada S Po barca E,Ruspà;da;spobarca,Ruspà da spobarca
1545,formica;valle;lotteria;leone,UNI formica valle R E lotteria PO leone,Uniformi;cavalieri;di;polonia,Uniformi cavalieri di polonia
1546,sarda;pesa,PAS sarda pesa RO,Passar;da;pezaro,Passar da pezaro
1547,setter;iri;parenti;nera;rio,setter iri parenti nera rio,Setter;ir;iparentinero,Setter ir iparentinero
1548,pistole;tese;tre;oche;assi;amo,pistole N tese N U tre oche assi MI LI amo,Pi;stole;ne;tese;nu;tre;oche;assimiliamo,Pi stole ne tese nu tre oche assimiliamo
1549,tre;orme;di;ci;ale,L I tre orme di ci N ale,Litreo;medicinale,Litreo medicinale
1550,case;Edison;lino,case Edison lino,Case ed;is;onellino,Case ed is onellino
1551,Libia;orto,A Libia CC orto,Alibi;accorto,Alibi accorto
1552,lava;assiri,lava L P assiri A,La;val;passiria,La val passiria
1553,arca;est;innamorati,F arca N est innamorati D I,Far;canestina;morbata,Far canestina morbata
1554,ontano;reo,P ontano reo RDE,Pontano;reorde,Pontano reorde
1555,portiere;oca;nari,STI portiere LL oca nari N O,Stipori;tieire;locanario,Stipori tieire locanario
1556,rotta;ori,STI rotta LOG ori,Stirotta;log;oriori,Stirotta log oriori
1557,accia;Lecce,S accia GNI Lecce,Sacca;i;agni;lecce,Sacca i'agni lecce
1558,rovi;Eva,D U rovi Eva PO,Duo;rivieva,Duo rivieva
1559,letti;pirati,CU O letti S pirati,Cuole;tispirati,Cuole tispirati
1560,di;onda,di LL onda IT,Dillon;da;Italia,Dillon da Italia
1561,bus;lino;tre;pecari,RO bus lino S tre pecari NO,Robusli;nostre;pe;carinose,Robusli nostre pe carinose
1562,nove;in;tino;sella,nove in tino o sella,Noventin;oosella,Noventin oosella
1563,false;legno,CHI false legno ME,Chifalse;leg;nome,Chifalse leg nome
1564,nata;re;la;re,U nata P re la ICA re UR,Una;tapre;laicareur;da;leggere,Una tapre laicareur da leggere
1565,sciabola;mi;la,VI sciabola mi G EL la,Visca;bolamigella,Visca bolamigella
1566,pio;ceri;leva,AM pio C ceri leva TE,Ampio;cceri;levate,Ampio cceri levate
1567,Taranto;rea;tine,S Taranto rea BI tine R I,Starantore;abiti;neri,Starantore abiti neri
1568,lettera;azze,DI lettera G azze,Dilette;ragazze,Dilette ragazze
1569,ginestra;olivo,AR ginestra C olivo,Argine;stracolivo,Argine stracolivo
1570,ali;bradipo;odori,U N ali B bradipo M odori,Una;libbra;di;pomodori,Una libbra di pomodori
1571,re;aria,RI re ET aria,Rire;etaria,Rire etaria
1572,colla;uguale;nemici,colla B uguale TO nemici DI,Collaborazione;militare,Collaborazione militare
1573,ari;elica,C ari elica VI,Carielica;via,Carielica via
1574,tait;sci;zia,TI tait N sci zia LE,Titaitns;ciziabile,Titaitns ciziabile
1575,lana;principi;di;lido;da,lana principi di lido da,L;anaprin;ci;didolida,L'anaprin-ci didolida
1576,mine;ambi;polli,mine S ambi polli N E,Minesamb;ip;olineline,Minesamb ip olineline
1577,vasca;micia,DI vasca micia TA,Diva;scamiciata,Diva scamiciata
1578,fra;mitre;tini,fra mitre tini,Frami;tretini,Frami tretini
1579,oggi;gallo;radice,J oggi N gallo radice NA,Jogging;all;ora;di;cena,Jogging all'ora di cena
1580,pista;dito,EM pista dito RI,Empi;s;taditatori,Empi s taditatori
1581,onde;attivi;empioni,N onde C attivi E S empioni,Non;decat;tività;esempio,Non decat tività esempio
1582,colo;conca;Tell;odori,colo NN A conca PI Tell odori CO,Colonna;con;capitolodori;coccodé,Colonna con capitolodori coccodé
1583,radica;pio;Prati,GA radica M pio Prati TI,Gara;di;campioni;prati,Gara di campioni prati
1584,sarta;zebù;are,U sarta Z zebù L G are,Usar;tazze;bulgare,Usar tazze bulgare
1585,tra;pedine;ante,tra CA pedine IS O L ante,Tracape;dineisolate,Tracape dineisolate
1586,tre;stop;re,MOS tre stop PO re CI,Mostre;st;opere;cimetriche,Mostre st opere cimetriche
1587,ora;detta;legge,MOT ora detta legge RA,Motoraddetta;leggera,Motoraddetta leggera
1588,naso;restituiti;anello;etto,U naso RP restituiti N anello V etto,Una;sorpresa;tina;ellevo,Una sorpresa tina'ellevo
1589,onde;esca,B I onde D esca,Bionde;descausa,Bionde descausa
1590,rime;sedie;Grant,rime S sedie M I Grant I,Rimese;di;emigranti,Rimese di emigranti
1591,onde;uo,IM M onde P uo,Immondo;pio,Immondo pio
1592,Gardo;zio;nero,PA Gardo zio nero SI,Pagar;dòzi;onerosi,Pagar dòzi onerosi
1593,con;tre;sta;su;erba,con tre I sta su P erba,Contreista;superba,Contreista superba
1594,con;Casablanca;arpa;in,con Casablanca I O N arpa N T in,Concasablan;ciarpantin,Concasablan ciarpantin
1595,agli;cavo;edile,T agli cavo ST edile GNA,Taglic;avosted;il;legna,Taglic avosted il legna
1596,asce;sole;tane,A L asce sole L O N tane,Alasce;sole;lontane,Alasce sole lontane
1597,alloro;di;Sergio,B alloro di Sergio,Ballò;rodisergio,Ballò rodisergio
1598,Grant;cellamare;funzione,MI Grant I cellamare funzione I,Migraint;icellama,Migraint icellama
1599,con;tende;ibisco,con tende R S ibisco TTI,Contendersi;bisticci,Contendersi bisticci
1600,Parigi;rimatori,SI Parigi A C rimatori,Siparig;iac;rimatori,Siparig iac rimatori
1601,lotteria;Eva;ora,RA lotteria S Eva V ora,,Ralott eriassevava workar
1602,uri;dosi;di;ave;ita,B uri N dosi di C E L ave R ita,Burindosi;di;celer;in;ritarda,Burindosi di celer in ritarda
1603,ara;arma;Eva;re,P ara F arma C I Eva re NE,Parafarmaci;evasione,Parafarmaci evasione
1604,quando;abile;regge,ING quando RN abile G regge,Ingquandornab;illegregge,Ingquandornab illegregge
1605,in;Audi;testo;dd;la;lenza,in Audi testo RI dd la O lenza,Inaudite;storie;di;Daloenza,Inaudite storie di Daloenza
1606,mola;aghi,IL mola U F R aghi,Iloom;africani,Iloom africani
1607,Ra;rima;belli,P Ra rima belli,Prarima;bel;libro,Prarima bel libro
1608,Taranto;colla;diva;ore,S Taranto RE colla NE diva L ore,Starantore;collane;di;valore,Starantore collane di valore
1609,rum;ritratti;dente;aro,T rum PP ritratti dente AM aro NO,Trum;pritratti;dentenario,Trum pritratti dentenario
1610,aragosta;menti,IMP aragosta menti ZI,Impara;gostamenti,Impara gostamenti
1611,facce;alci,facce N alci QU A,Faccenale;ciqua,Faccenale ciqua
1612,spettacoli;timone,SO spettacoli timone LE,Sospetta;colità;monelé,Sospetta colità monelé
1613,sardine;aragosta;perle,U sardine LM aragosta perle GNO,Usar;din;elmarago;st;aperlegno,Usar din elmarago st aperlegno
1614,alte;nari,alte R nari B I,Alterna;r;ibili,Alterna r ibili
1615,calici;coltello,S calici coltello NI,Scalì;cicolteni,Scalì cicolteni
1616,Berna;note;lesi,Berna R DI note lesi O,Bernardino;Tielelio,Bernardino Tielelio
1617,Menagerie;odi;in,M Menagerie T odi V in,Memenag;etodivin,Memenag etodivin
1618,dadi;cose;nato,dadi L I cose M I nato,Dadilico;seminato,Dadilico seminato
1619,Reims;Tarquinio;Ario,B Reims Tarquinio N TR Ario,BReimst;arquiniontrario,BReimst arquiniontrario
1620,mora;onde;re,E mora TI onde ME re,Emoratione;de;mele,Emoratione de mele
1621,lieti;divi;letto;fante;ave,F lieti divi letto L fante POP ave S E,Flieti;di;vite;molto;efficiente;popave,Flieti di vite molto'efficiente popave
1622,revolver;reo;colt,PE revolver reo N colt E,Perver;reore;oncologte,Perver reore oncologte
1623,sei;sai;ape,R I sei sai NG ape,Riesei;sainingape,Riesei sainingape
1624,con;corda;cognati;nera,con corda R E cognati nera RIO,Concordare;co;gnatinerario,Concordare co gnatinerario
1625,Berna;olive;nera,TA Berna C olive nera TI,Tabernacoli;venerati,Tabernacoli venerati
1626,rena;rotti;mora,CU rena rotti M mora TTI,Curenar;ottimi;morattii,Curenar ottimi morattii
1627,faccia;mesta;conti;ontano;odi;mani,faccia mesta I conti C ontano N D odi D O mani,Faccia;mes;t;ai;con;tanti;on;dodomani,Faccia mes tai con tanti on dodomani
1628,asso;etti;orchi,C asso N etti S P orchi,Cassonetti;sporchi,Cassonetti sporchi
1629,semina;la;ovile,semina RI la SC ovile,Seminarial;ascovile,Seminarial ascovile
1630,si;Edipo;coco,IN si DI Edipo coco NTO,Insidie;di;poco;conto,Insidie di poco conto
1631,assi;di;messi,ATT assi di messi,Attassi;dimessi,Attassi dimessi
1632,aragosta;in;colo,M aragosta in colo RE,Maragò;staincolore,Maragò staincolore
1633,boa;dito;pedine,boa T O dito R pedine,Boato;di;torpedine,Boato di torpedine
1634,curato;aste,S curato R aste,Scura;toraste,Scura toraste
1635,vie;anelli;ali,vie N anelli T ali A,Vienanell;it;aliata,Vienanell'it aliata
1636,cap;su;posta,cap su posta RE,Capsuposta;rare,Capsuposta rare
1637,astaco;olio;ali,V astaco NT olio C I ali,Vasta;conto;licuali,Vasta conto licuali
1638,arbusti;resta;ante,S arbusti resta M P ante,Sarbust;i;restampante,Sarbust i restampante
1639,usci;rado;nere,R I usci rado T T E nere,Riuscir;ad;ottener,Riuscir ad ottener
1640,piva;stanza;scuri;per;remo;mine;leva;litri;denti,LU piva GAN stanza scuri T AP per remo LL AR mine L leva L litri denti NE,Lupo;vagante;Stan;scuritap;perremo;lavorar;sempre;lavora;litridenti,Lupo vagante Stan' scuritap perremo lavorar sempre lavora litridenti
1641,onde;esca,S onde D esca,Sonda;descaleggiata,Sonda descaleggiata
1642,innamorati;re,innamorati G U re,Inna;moratore,Inna moratore
1643,arpe;onde,S C arpe S F onde,Scarpe;sfondate,Scarpe sfondate
1644,bar;capo;su,bar NI DI capo R su,Barnici;ap;porosus,Barnici ap porosus
1645,tino;tini,RU tino T tini,Ruti;n;ottini,Ruti n ottini
1646,lente;tese;vati,lente T tese L vati C A,L;entette;selvaticia,L'entette selvaticia
1647,acidi;amare;alati,B acidi D amare G alati,Baci;di;dame;regalati,Baci di dame regalati
1648,dove;resta;nato,R dove resta GIO nato,Rodove;restagiato,Rodove restagiato
1649,avo;lettera;conta,F avo lettera C conta T E,Favoleter;accattate,Favoleter accattate
1650,terno;peri;in;Ti;menta,M O S terno peri R in A Ti menta LI,Moster;no;periodi;riantimentali,Moster no periodi riantimentali
1651,gobbi;Eros,gobbi DE Eros SE,Gobbidee;rosse,Gobbidee rosse
1652,su;per;fuso,su B S per I fuso,Sub;sperifuso,Sub sperifuso
1653,lime;osti,MA lime S C osti,Malime;scostì,Malime scostì
1654,alci;ari,alci S ari NA,Alcisa;rinata,Alcisa rinata
1655,raffica;teda;lupo,T raffica N teda VO lupo,Trafficante;d;avolupo,Trafficante d'avolupo
1656,la;appuntamento;topi;nodi;tra;forchi,E la B appuntamento topi E nodi S tra forchi ON I,Elabappa;unton;è;strafocchioni,Elabappa unton è strafocchioni
1657,messico;tesi,COM messico R tesi,Commessi;cortesi,Commessi cortesi
1658,Po;raro;tesa;pera;sentinella;tris,Po raro tesa pera sentinella tris,P;orar;otes;apres;entinella,P orar otes apres entinella
1659,raffica;tino;navi,T raffica N tino navi DI,Traffican;tin;onavi,Traffican tin onavi
1660,creme;timo;menta,IN creme N timo menta NEI,Incremen;timomentanei,Incremen timomentanei
1661,tre;eredi,MOS tre NE eredi,Mostra;ne;eredità,Mostra ne eredità
1662,est;valletta;astri,TR est I valletta L L astri,Tre;stivalle;tassati,Tre stivalle tassati
1663,turing;ara;arma;in,turing ara arma in,Turing;ararma,Turing ararma
1664,aria;pane;si,aria pane si,Ari;apanesi,Ari apanesi
1665,fusi;nari;lecci,CON fusi O nari C A lecci,Confusione;ricalecci,Confusione ricalecci
1666,Milano;dove;moro,Milano SOR dove moro TO,Mili;sordovemoroto,Mili sordovemoroto
1667,alci;zia,S FI alci zia TA,Sfial;civilità,Sfial civilità
1668,otre;radice,T otre radice NA,To;tre;rad;in;Cena,To tre'rad in Cena
1669,Qua;gli;dietro;in;uomo,Qua gli dietro in D uomo,Quaglidietro;in;Dundum,Quaglidietro in Dundum
1670,teca;conta,FIA teca C conta TA,Fiat;eccomprata,Fiat eccomprata
1671,via;onde,NA via F F onde,Navi;affondate,Navi affondate
1672,miss;nari;si,miss IO nari N E si,Missionari;niesi,Missionari niesi
1673,anitre;tasca,V anitre tasca TTO,Vani;tretas;ca;scatto,Vani tretas ca scatto
1674,assiri;eruditi,T assiri eruditi,Tassi;riuditi,Tassi riuditi
1675,assiri;belli,C L assiri belli,Classi;ribelli,Classi ribelli
1676,topi;torero;peri;di;antenne,N O topi T torero M A peri N di antenne,Noto;pittore;romano;Perinadianne,Noto pittore romano Perinadianne
1677,con;lance;duna,con lance RA duna TO,Conlance;radunato,Conlance radunato
1678,scatola;dente;erba,U scatola dente EA C erba,Usc;atoladente;e;Acerba,Usc atoladente e Acerba
1679,nome;lettera;erma,U nome lettera F F erma,Un;omellette;affermante,Un'omellette affermante
1680,iris;erri;Lazio,iris N T erri Lazio NE,Irisntere;rilazioni,Irisntere rilazioni
1681,papi;onde;ode,papi L L onde M ode,Papillon;demodé,Papillon demodé
1682,ago;lava,ago lava RO,Agolo;v;Avaro,Agolo v'Avaro
1683,ante;nere;eco;sei;sud;in,M ante nere L eco sei sud in E,Mantener;el;cose;is;sudine,Mantener el cose is sudine
1684,va;start;ori,DE va start RI T ori,Devastar;trittori,Devastar trittori
1685,Utrecht;duca;sarti;cimice;raggio,Utrecht ALE duca TIU sarti R cimice LT raggio SI,U;tr;etradeudu;cati;usarti;ricerche,Utr etradeudu cati usarti ricerche
1686,oste;rare,S oste LLE rare,Soste;llereare,Soste llereare
1687,ariran;ila,CR ariran ila NE,Crarira;nilane,Crarira nilane
1688,ante;lotto;rami,F ante lotto TU rami T E,Fanteotto;tu;ramite;parte,Fanteotto tu ramite parte
1689,tra;urne;alci;Talia,tra D urne R U alci Talia NO,Tradur;neural;ci;taliano,Tradur neural ci taliano
1690,Taranto;rea;tigri;Ati,S Taranto rea BI tigri F F Ati,Starante;oreab;itifatti,Starante oreab itifatti
1691,gino;Ande,gino L Ande SE,Gin;olandesi,Gin olandesi
1692,remata;loschi,A remata loschi NO,Are;mataloschino,Are mataloschino
1693,zio;redini;oli,A zio redini N G oli,Aziore;d;Inngoli,Aziore d Inngoli
1694,astaco;est;ali,F astaco L est I ali,Fast;acolestli,Fast acolestli
1695,Tangeri;taglia,A SP Tangeri taglia,Aspt;angertaglia,Aspt angertaglia
1696,last;nona,C last nona TI,Clast;nona;tati,Clast nona tati
1697,ori;arles;peri;sci;zia,VAL ori ZZ arles peri E N sci zia LE,Valorizzare;l;esperienza;siciale,Valorizzare l'esperienza siciale
1698,ratto;arpa;anelli,ratto P P arpa N T anelli,Rattopper;antanelli,Rattopper antanelli
1699,Anita;renne;colato,GR Anita renne O C colato,Granità;re;neoccolato,Granità re neoccolato
1700,canotti;mari;sol,A R canotti NI G mari sol TO,Arcano;tinnig;marisolto,Arcano tinnig marisolto
1701,assiri;rosa;mente;serva,PR assiri GO rosa mente OS serva TA,Prassi;rigorosamente;osservata,Prassi rigorosamente osservata
1702,Marino;lento;con;uova,Marino lento con uova,Mari;no;lentò;conuòva,Mari no lentò conuòva
1703,basto;ministro;dosi,basto ministro dosi,Bastomi;strodosi,Bastomi strodosi
1704,amo;alci;ali,L amo alci T ali A,La;moal;ci;Talia,La moal ci Talia
1705,nave;Reno;conte;abile,U nave RIT Reno conte S T abile,Una;verità;non contestabile,Una verità non contestabile
1706,naso;viola;nave,U naso LI viola nave RDE,Una;solivia;lana;verde,Una solivia lana verde
1707,sole;volte;mori;disco;tino;musi;legge;remo,sole N O A volte R U mori disco R DAN tino musi C A legge R A IN remo,So;leno;a;volta;rumorì;discordantino;musica;leggera;inremo;in;remo,So leno a volta rumorì discordantino musica leggera inremo in remo
1708,rientrati;dente;else;Gad;orale,P rientrati dente D else G Gad T T orale,Prientrati;den;tedele;segattorale,Prientrati den tedele segattorale
1709,tute;zia,FOR tute zia LE,Fortu;tiziale,Fortu tiziale
1710,perso;lesa;ira,perso N A lesa NIT ira,Persona;lesnitira,Persona lesnitira
1711,cono;erme;tiare,MIS cono S C erme R I tiare,Misconoscere;meriti;a;re,Misconoscere meriti a re
1712,canotti;orme,BA C canotti N orme,Baccano;tinorme,Baccano tinorme
1713,raffica;tea;stato,T raffica N tea RRE stato,Traffican;tearestate,Traffican tearestate
1714,arca;bara;onda;are;piede;verde;fra;re;amo;rosa,G arca bara onda IN are A piede verde CI fra re A LL amo rosa,Garca;barabaro;na;inare;ap;piede;verdeci;fra;reallamo,Garca barabaro na inare ap piede verdeci fra reallamo
1715,ring;renne;colato,ME ring A renne OC colato,Meringa;re;neoccolato,Meringa re neoccolato
1716,Po;tino;sciolto;daino,NI Po tino CO C sciolto daino NNI,Nipotino;cocciscol;tod;anni,Nipotino cocciscol tod anni
1717,duomo;alci;anello;tele;visi,IL duomo N alci VI anello I N tele visi O N E,Il;duo;monitor;civiano;l;intelligenza,Il duo monitor civiano l intelligenza
1718,asce;sole;tede;su,A L asce sole T tede L su D,Alasce;soltetti;del;Sud,Alasce soltetti del Sud
1719,api;orti;uno,G api orti uno,Gapi;o;rituno,Gapi o rituno
1720,oro;navi;russe;Vittoria;sol;Rodano;Talia,C oro navi russe Q U Vittoria I sol A T Rodano I Talia,Coronavirus;equivitto;rialia;di;talia,Coronavirus: equivitto rialia di talia
1721,rotte;valletta;con;corda,rotte N A valletta con corda TE,Rotte;navale;con;cordatamente,Rotte navale con cordatamente
1722,molo;Garda,O molo Garda TI,Omologar;dati,Omologar dati
1723,ape;ante;coni;odori,C ape S ante coni P O M odori,Capesante;con;i;pomodori,Capesante con i pomodori
1724,sim;pari;agli;agli;pani,sim pari D agli S B agli COM pani,S;impari;dagli;sbagli;complicani,S'impari dagli sbagli complicani
1725,api;lisca;mora,L api NU lisca mora TA,La;pin;Pi;Nuliscomorata,La pin-Nuliscomorata
1726,vasca;rosa,RI vasca B rosa,Riva;scabrosa,Riva scabrosa
1727,teca;osa,AL teca DI osa,Alte;cadioosa,Alte cadioosa
1728,Sam;Edipo;di,E Sam Edipo R di SE,Esame;di;porzia,Esame di porzia
1729,Partenone;Pi,Partenone Pi A,Parte;non;epia,Parte non epia
1730,Tim;Dorothy;Grant,Tim O RI Dorothy Grant E,Timori;d;othority,Timori d'othority
1731,alci;capo;redo;menti,S alci capo redo C U menti,Salcicapore;documenti,Salcicapore documenti
1732,sitar;ora,ESO sitar IM ora,Essitari;morose,Essitari morose
1733,sedie;lega;sci;abile,CA sedie lega N sci MI T abile,Case;di;eleganza;scimmibile,Case di eleganza scimmibile
1734,lance;tre;mori;vela,A R lance S tre mori vela TO,Arlance;stretremo;rivelato,Arlance stretremo rivelato
1735,Ticino;Saone;lese,GI Ticino ST Saone G lese,Gitticin;ostsaone,Gitticin ostsaone
1736,Pi;tre;con,Pi tre con I,Pitr;e;Conan,Pitr e' Conan
1737,in;tender;aperto,in tender ROM aperto MA,Intender;romo;per;toma,Intender romo per toma
1738,naso;Rabat;sta,U naso NO Rabat O sta,Una;sonora;batosta,Una sonora batosta
1739,chilo;oca;ami;cobra;rade;remi;Ero,chilo RT oca L L ami cobra MA SA rade MP remi S Ero,Chi;l;orto;calla;micob;rama;sara;sempre;mistero,Chi l'orto calla' micob rama sara sempre mistero
1740,trio;coco,COS trio coco NTO,Cost;ri;occo;conto,Cost ri occo conto
1741,lumi;con;ora,lumi L E con V ora O,L;umile;convorào,L'umile convorào
1742,re;Garda;rapace,P re Garda V E rapace,Pregar;da;vere;pace,Pregar da vere pace
1743,pie;Roma,COR pie Roma TI,Corpi;eromati,Corpi eromati
1744,bara;amo,bara LL amo DA,Bar;alla;moda,Bar alla moda
1745,in;scia;evasi,R in scia R evasi,Rinsciare;vasi,Rinsciare vasi
1746,nei;raspa,I nei NG raspa,Ineg;rgrassa,Ineg rgrassa
1747,mare;Reno;coco,UO mare DE Reno coco TTE,Uoma;rede;reni;cootte,Uoma rede reni cootte
1748,Paolo;Tiare,Paolo L Tiare I,Paolo;lenti;a;rei,Paolo lenti a rei
1749,ramo;toro;orso;laccata,T ramo N toro SS orso R laccata,Tramonto;rosso;raccattata,Tramonto rosso raccattata
1750,con;strali;mano,con strali R O mano,Constral;irono,Constral irono
1751,bussola;ori,TUR bussola TT ori,Turbus;s;ottori,Turbus s ottori
1752,naso;Rabat;Riad;balene;strale;Era,U naso NO Rabat TE Riad I balene strale G G Era,Una;sonora;batteria;di;balestreni;alleggera,Una sonora batteria di balestreni alleggera
1753,Lecce;Lecce;duna;tana,Lecce NTR ICA Lecce duna S OT tana,L;eccentrical;ecced;e;dun;assottana,L'eccentrical ecced e' dun assottana
1754,anta;tori;remare,C anta U tori IN remare,Cantautori;in;remare,Cantautori in remare
1755,cromato;curati,LU cromato S curati,Lucro;matoscuro,Lucro matoscuro
1756,in;teatro;nemici,in teatro nemici D I,Inteatro;nemici,Inteatro nemici
1757,do;gallo;dio,do P IN gallo STA dio,Dopin;gal;lossadio,Dopin gal lossadio
1758,rei;stivali,SE rei stivali,Se;reistivi,Se reistiviuali
1759,coco;Nazionale;toro,coco M E Nazionale T toro,Cocomena;zionale,Cocomena zionale
1760,tori;oche;tina,RI C tori GI oche N tina,Ricto;rigioco,Ricto rigiocoentina
1761,pollastro;nidi;gente,I pollastro nidi S E R gente,I;pollastro;non;idiserge,I pollastro non idiserge
1762,oca;Rabat;liana;va,GI oca Rabat T AG liana va LE,Giocar;a;battagliana;vale,Giocar a battagliana vale
1763,brocca;ante,RO brocca V ante,Robr;ocaavante,Robr ocaavante
1764,lì;sciarpa;adipe;totem,lì sciarpa S adipe N totem PO,Lisciar;passad;iento;tempo,Lisciar passad iento tempo
1765,papi;onda;Era,papi L L onda S Era,Papillon;da;sera,Papillon da sera
1766,arco;neri;orsi,B arco neri M orsi A TO,Barcone;rimorciato,Barcone rimorciato
1767,iri;oche;in,M iri oche V in N,Mirioche;vininnato,Mirioche vininnato
1768,pt;cinque;Don,pt cinque Don EE,Ptic;inquedonee,Ptic inquedonee
1769,si;tre;Cipro,si M P A tre Cipro C A,Simpatre;ciproccia,Simpatre ciproccia
1770,astori;ain;azza,L astori ain P I azza,La;storia;in;Piazza,La storia in Piazza
1771,arto;ila,M arto ila NE,Martoil;anè,Martoil anè
1772,rivali;di;prete,S E rivali di prete STI,Seri;validi;pretesti,Seri validi pretesti
1773,cardi;anitre;lori,cardi G anitre C O lori,Cardigan;i;tre;colori,Cardigan i tre colori
1774,astaco;tris;tori,V astaco N tris tori CI,Vasta;contri;storici,Vasta contri storici
1775,pino;esche,FI pino D esche,Fipin;odeseche,Fipin odeseche
1776,Mani;saldo,Mani saldo,Manisa;londo,Manisa londo
1777,nata;tiare,nata N tiare M I,Nattiant;i;aremi,Nattiant i aremi
1778,remo;Parigi;ali,remo U Parigi O R N ali,Remoupa;r;ignornali,Remoupa r ignornali
1779,Aladino;topi;torero;rachel,P Aladino topi T torero D I rachel,Pala;di;noto;pitore;rodachel,Pala di noto pitore rodachel
1780,ciminiere;capo;rete,S ciminiere capo rete S TI,Sciminiere;capore,Sciminiere capore
1781,con;clave;pale,con clave P A pale,Conclave;papale,Conclave papale
1782,asce;Ercole;etti,L A asce N Ercole etti V E,Laasce;nerocoleettive,Laasce nerocoleettive
1783,leggio;cerchi,VA leggio N F cerchi,Vale;gionfcerchi,Vale gionfcerchi
